QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	1.0	0	1	0
1	1.0	0	1	0
2	0.0	0	0	0
3	1.0	0	1	0
4	0.6	0	0	0
5	1.0	0	1	0
6	0.0	0	0	0
7	1.0	0	1	0
8	1.0	0	1	0
9	1.0	0	1	0
10	0.0	0	0	0
11	0.9	0	0	0
12	0.0	0	0	0
13	0.0	0	0	0
14	0.0	0	0	0
15	0.3157894736842105	0	0	0
16	0.4090909090909091	0	0	0
17	0.5	0	0	0
18	0.23076923076923078	0	0	0
19	1.0	0	1	0
20	0.92	0	0	0
21	1.0	0	1	0
22	1.0	0	1	0
23	0.4	0	0	0
24	0.45454545454545453	0	0	0
25	0.5789473684210527	0	0	0
26	0.4	0	0	0
27	0.0	0	0	0
28	0.6363636363636364	0	0	0
29	0.14285714285714285	0	0	0
30	1.0	0	1	0
31	1.0	0	1	0
32	1.0	0	1	0
33	0.5555555555555556	0	0	0
34	0.0	1	1	0
35	1.0	0	1	0
36	0.13333333333333333	0	0	0
37	0.25	0	0	0
38	0.1111111111111111	0	0	0
39	0.0	0	0	0
40	0.3157894736842105	0	0	0
41	0.3333333333333333	0	0	0
42	0.75	0	0	0
43	0.125	0	0	0
44	1.0	0	1	0
45	0.0	0	0	0
46	0.8181818181818182	0	0	0
47	0.2857142857142857	0	0	0
48	0.5454545454545454	0	0	0
49	0.3333333333333333	0	0	0
50	0.3333333333333333	0	0	0
51	0.46153846153846156	0	0	0
52	0.9166666666666666	0	0	0
53	0.75	0	0	0
54	0.8461538461538461	0	0	0
55	0.36363636363636365	0	0	0
56	0.3333333333333333	0	0	0
57	0.4666666666666667	0	0	0
58	0.5384615384615384	0	0	0
59	0.23076923076923078	0	0	0
60	0.0	1	1	0
61	0.35714285714285715	0	0	0
62	0.0	0	0	0
63	0.018867924528301886	0	0	0
64	0.4444444444444444	0	0	0
65	0.08333333333333333	0	0	0
66	1.0	0	1	0
67	0.7894736842105263	0	0	0
68	0.0	0	0	0
69	0.0	1	1	0
70	0.2777777777777778	0	0	0
71	1.0	0	1	0
72	1.0	0	1	0
73	0.3333333333333333	0	0	0
74	0.9	0	0	0
75	1.0	0	1	0
76	0.09615384615384616	0	0	0
77	0.0	0	0	0
78	0.9347826086956522	0	0	0
79	0.5	0	0	0
80	0.926829268292683	0	0	0
81	1.0	0	1	0
82	0.75	0	0	0
83	1.0	0	1	0
84	1.0	0	1	0
85	0.1875	0	0	0
86	0.75	0	0	0
87	0.0	0	0	0
88	0.875	0	0	0
89	0.5	0	0	0
90	0.18181818181818182	0	0	0
91	0.6666666666666666	0	0	0
92	0.3333333333333333	0	0	0
93	0.0	0	0	0
94	1.0	0	1	0
95	0.23076923076923078	0	0	0
96	0.3333333333333333	0	0	0
97	0.7	0	0	0
98	0.0	0	0	0
99	0.4666666666666667	0	0	0
100	0.6	0	0	0
101	0.0	0	0	0
102	0.75	0	0	0
103	1.0	0	1	0
104	0.6060606060606061	0	0	0
105	0.75	0	0	0
106	0.3333333333333333	0	0	0
107	0.6551724137931034	0	0	0
108	0.5283018867924528	0	0	0
109	0.125	0	0	0
110	0.034482758620689655	0	0	0
111	0.3333333333333333	0	0	0
112	0.0	0	0	0
113	0.8181818181818182	0	0	0
114	0.0	0	0	0
115	0.25	0	0	0
116	1.0	0	1	0
117	1.0	0	1	0
118	0.0	0	0	0
119	0.3333333333333333	0	0	0
120	0.0	0	0	0
121	0.2	0	0	0
122	0.0	0	0	0
123	0.2	0	0	0
124	0.6	0	0	0
125	0.0	0	0	0
126	1.0	0	1	0
127	0.0	0	0	0
128	0.6153846153846154	0	0	0
129	1.0	0	1	0
130	0.5384615384615384	0	0	0
131	0.2	0	0	0
132	0.3333333333333333	0	0	0
133	0.08695652173913043	0	0	0
134	0.1	0	0	0
135	0.4166666666666667	0	0	0
136	0.42857142857142855	0	0	0
137	0.2	0	0	0
138	1.0	0	1	0
139	0.6666666666666666	0	0	0
140	0.0	0	0	0
141	0.0	0	0	0
142	1.0	0	1	0
143	0.0	0	0	0
144	0.0	0	0	0
145	1.0	0	1	0
146	0.0	1	1	0
147	0.0	0	0	0
148	0.5	0	0	0
149	0.6666666666666666	0	0	0
