QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	0.75	0	0	0
1	0.6666666666666666	0	1	1
2	1.0	0	1	0
3	1.0	0	1	0
4	0.0	0	0	1
5	0.75	0	1	1
6	0.5714285714285714	0	0	0
7	0.8181818181818182	0	1	1
8	1.0	0	1	1
9	1.0	0	1	1
10	0.9047619047619048	0	0	0
11	1.0	0	1	0
12	0.42857142857142855	0	0	1
13	0.9	0	1	0
14	0.0	0	1	1
15	0.21212121212121213	0	0	1
16	0.21739130434782608	0	0	1
17	0.25	0	0	1
18	0.45161290322580644	0	0	0
19	1.0	0	1	0
20	0.9423076923076923	0	0	1
21	0.8620689655172413	0	1	1
22	0.75	0	0	1
23	0.4	0	0	1
24	0.5454545454545454	0	0	0
25	0.2647058823529412	0	0	1
26	0.3333333333333333	0	1	1
27	1.0	0	1	1
28	0.8181818181818182	0	1	0
29	0.21739130434782608	0	0	1
30	0.5	0	0	1
31	1.0	0	1	1
32	1.0	0	1	1
33	0.4166666666666667	0	0	0
34	1.0	0	1	1
35	0.8	0	1	1
36	0.3	0	0	1
37	0.6666666666666666	0	1	0
38	0.2777777777777778	0	0	0
39	0.0	0	0	1
40	0.3	0	0	0
41	0.2222222222222222	0	0	1
42	0.14285714285714285	0	0	0
43	0.4782608695652174	0	0	1
44	0.8	0	1	0
45	0.4166666666666667	0	1	1
46	0.3870967741935484	0	1	1
47	0.5	0	0	0
48	0.6428571428571429	0	0	1
49	0.7	0	0	1
50	0.8888888888888888	0	0	0
51	0.0	0	0	1
52	0.6842105263157895	0	0	1
53	0.7142857142857143	0	1	0
54	0.8181818181818182	0	1	1
55	0.06060606060606061	0	0	1
56	0.34210526315789475	0	0	0
57	0.375	0	0	1
58	0.20833333333333334	0	0	0
59	0.4	0	0	1
60	1.0	0	1	0
61	0.8421052631578947	0	0	1
62	0.6	0	0	1
63	0.4444444444444444	0	0	0
64	0.2727272727272727	0	0	1
65	0.25806451612903225	0	0	1
66	0.16666666666666666	0	0	0
67	0.37037037037037035	0	0	1
68	0.625	0	0	1
69	0.0	0	0	0
70	0.7755102040816326	0	0	1
71	0.6	0	1	1
72	0.9166666666666666	0	1	1
73	0.3333333333333333	0	0	1
74	0.9047619047619048	0	0	1
75	0.5	0	1	0
76	0.4	0	0	0
77	0.3333333333333333	0	1	0
78	0.9333333333333333	0	1	0
79	0.7222222222222222	0	1	1
80	0.8112244897959183	0	1	1
81	0.057692307692307696	0	0	0
82	1.0	0	1	1
83	1.0	0	1	1
84	1.0	0	1	1
85	0.23076923076923078	0	0	1
86	0.7878787878787878	0	1	1
87	0.23076923076923078	0	1	0
88	0.42857142857142855	0	0	1
89	0.125	0	0	1
90	0.0	0	0	1
91	0.5333333333333333	0	0	1
92	0.1111111111111111	0	0	1
93	0.45454545454545453	0	1	1
94	0.6	0	1	0
95	0.42857142857142855	0	0	0
96	0.8	0	1	0
97	0.0	0	0	0
98	0.0	0	0	1
99	0.15217391304347827	0	0	1
100	0.75	0	0	0
101	0.5333333333333333	0	0	1
102	0.7692307692307693	0	0	0
103	1.0	0	1	0
104	0.7391304347826086	0	1	0
105	0.36363636363636365	0	0	0
106	0.4	0	0	0
107	0.36363636363636365	0	0	1
108	0.06779661016949153	0	0	0
109	0.18181818181818182	0	1	0
110	0.4857142857142857	0	0	1
111	0.2	0	1	1
112	0.3333333333333333	0	1	0
113	0.8333333333333334	0	1	0
114	0.6666666666666666	0	0	0
115	0.5	0	0	1
116	0.6666666666666666	0	1	1
117	0.8	0	0	1
118	0.45454545454545453	0	0	1
119	0.5333333333333333	0	0	1
120	0.12903225806451613	0	0	1
121	0.7142857142857143	0	0	1
122	0.2727272727272727	0	0	1
123	0.35714285714285715	0	0	0
124	0.5	0	0	1
125	0.25925925925925924	0	0	1
126	0.6	0	1	0
127	0.09090909090909091	0	0	1
128	0.5263157894736842	0	0	1
129	0.0	0	0	0
130	0.7	0	0	0
131	0.7647058823529411	0	0	0
132	0.5714285714285714	0	0	0
133	0.15384615384615385	0	0	1
134	0.3055555555555556	0	0	0
135	0.4339622641509434	0	0	1
136	0.5	0	0	1
137	0.13793103448275862	0	0	1
138	0.6	0	1	0
139	0.16666666666666666	0	0	1
140	0.375	0	1	1
141	0.5	0	1	1
142	1.0	0	1	0
143	0.0	0	0	1
144	0.75	0	1	1
145	1.0	0	1	1
146	0.1111111111111111	0	1	1
147	0.7142857142857143	0	1	0
148	1.0	0	1	0
149	1.0	0	1	1
