QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	0.3333333333333333	0	0	0
1	0.25	0	0	0
2	0.42857142857142855	0	0	0
3	1.0	0	1	0
4	0.0	0	0	0
5	0.3333333333333333	0	0	0
6	0.25	0	0	0
7	1.0	0	1	0
8	0.25	0	0	0
9	1.0	0	1	0
10	1.0	0	1	0
11	1.0	0	1	0
12	0.0625	0	0	0
13	1.0	0	1	0
14	0.0	1	1	0
15	0.3333333333333333	0	0	0
16	0.5454545454545454	0	0	0
17	0.0	0	0	0
18	0.0	0	0	0
19	1.0	0	1	0
20	1.0	0	1	0
21	1.0	0	1	0
22	1.0	0	1	0
23	0.0	0	0	0
24	0.4375	0	0	0
25	0.15789473684210525	0	0	0
26	0.2	0	0	0
27	0.1	0	0	0
28	1.0	0	1	0
29	0.7142857142857143	0	0	0
30	1.0	0	1	0
31	1.0	0	1	0
32	1.0	0	1	0
33	0.6	0	0	0
34	1.0	0	1	0
35	1.0	0	1	0
36	0.0	0	0	0
37	1.0	0	1	0
38	0.5	0	0	0
39	0.0	1	1	0
40	0.38461538461538464	0	0	0
41	0.3	0	0	0
42	0.34782608695652173	0	0	0
43	0.36363636363636365	0	0	0
44	0.75	0	0	0
45	0.0	0	0	0
46	0.8333333333333334	0	0	0
47	0.0	0	0	0
48	0.625	0	0	0
49	0.3333333333333333	0	0	0
50	0.36363636363636365	0	0	0
51	0.0	0	0	0
52	0.625	0	0	0
53	1.0	0	1	0
54	0.75	0	0	0
55	0.6666666666666666	0	0	0
56	0.2391304347826087	0	0	0
57	0.35714285714285715	0	0	0
58	0.3333333333333333	0	0	0
59	0.5	0	0	0
60	0.0	0	0	0
61	0.64	0	0	0
62	0.4444444444444444	0	0	0
63	0.0	0	0	0
64	0.14285714285714285	0	0	0
65	0.0	0	0	0
66	1.0	0	1	0
67	0.6666666666666666	0	0	0
68	0.30434782608695654	0	0	0
69	0.2	0	0	0
70	0.9259259259259259	0	0	0
71	1.0	0	1	0
72	0.9166666666666666	0	0	0
73	0.4	0	0	0
74	1.0	0	1	0
75	0.8571428571428571	0	0	0
76	0.13333333333333333	0	0	0
77	0.5	0	0	0
78	0.6190476190476191	0	0	0
79	0.2751677852348993	0	0	0
80	1.0	0	1	0
81	0.7692307692307693	0	0	0
82	1.0	0	1	0
83	1.0	0	1	0
84	1.0	0	1	0
85	0.20408163265306123	0	0	0
86	0.024390243902439025	0	0	0
87	0.0	0	0	0
88	0.0	0	0	0
89	0.0	0	0	0
90	0.6666666666666666	0	0	0
91	1.0	0	1	0
92	0.0	1	1	0
93	0.3333333333333333	0	0	0
94	0.0	0	0	0
95	0.0	0	0	0
96	0.6	0	0	0
97	0.0	0	0	0
98	0.0	0	0	0
99	0.16666666666666666	0	0	0
100	0.35714285714285715	0	0	0
101	0.6	0	0	0
102	0.75	0	0	0
103	0.0	0	0	0
104	0.6	0	0	0
105	0.0	0	0	0
106	0.0	0	0	0
107	0.36363636363636365	0	0	0
108	0.23684210526315788	0	0	0
109	0.0	1	1	0
110	0.0	0	0	0
111	0.0	0	0	0
112	0.0	0	0	0
113	0.38461538461538464	0	0	0
114	0.2857142857142857	0	0	0
115	1.0	0	1	0
116	0.5	0	0	0
117	0.4	0	0	0
118	0.0	0	0	0
119	0.13333333333333333	0	0	0
120	0.0	0	0	0
121	0.42857142857142855	0	0	0
122	0.0	1	1	0
123	0.75	0	0	0
124	1.0	0	1	0
125	0.0	0	0	0
126	0.0	0	0	0
127	0.0	1	1	0
128	0.14285714285714285	0	0	0
129	0.0	0	0	0
130	0.6	0	0	0
131	0.6666666666666666	0	0	0
132	0.3333333333333333	0	0	0
133	0.0	0	0	0
134	0.5384615384615384	0	0	0
135	0.0	0	0	0
136	0.05263157894736842	0	0	0
137	0.14285714285714285	0	0	0
138	0.5625	0	0	0
139	0.3333333333333333	0	0	0
140	0.0	1	1	0
141	0.3888888888888889	0	0	0
142	1.0	0	1	0
143	0.0	0	0	0
144	0.0	0	0	0
145	0.0	0	0	0
146	0.5	0	0	0
147	0.3333333333333333	0	0	0
148	1.0	0	1	0
149	1.0	0	1	0
