QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	0.3333333333333333	0	1	0
1	1.0	0	1	1
2	0.0	0	1	1
3	0.6666666666666666	0	0	0
4	0.0625	0	0	1
5	0.3333333333333333	0	1	0
6	1.0	0	1	1
7	0.5833333333333334	0	1	1
8	0.9	0	1	1
9	0.8	0	1	0
10	1.0	0	1	1
11	0.9583333333333334	0	1	1
12	0.023255813953488372	0	0	0
13	0.5	0	1	0
14	0.0	1	1	1
15	0.06666666666666667	0	0	1
16	0.07692307692307693	0	0	0
17	0.16666666666666666	0	1	1
18	0.0	0	0	0
19	0.6666666666666666	0	1	0
20	0.6956521739130435	0	1	0
21	0.7407407407407407	0	1	1
22	0.25	0	0	1
23	0.25	0	1	1
24	0.1875	0	0	1
25	0.15384615384615385	0	0	1
26	0.16666666666666666	0	1	1
27	0.6666666666666666	0	0	1
28	0.42857142857142855	0	1	1
29	0.5	0	0	0
30	0.5	0	0	1
31	1.0	0	1	0
32	0.75	0	1	1
33	0.6666666666666666	0	1	0
34	1.0	0	1	1
35	0.2	0	1	1
36	0.0	0	0	1
37	0.0	0	0	1
38	0.0	0	0	1
39	0.0	1	1	1
40	0.21052631578947367	0	0	1
41	0.16666666666666666	0	0	1
42	0.07692307692307693	0	0	0
43	0.3333333333333333	0	0	1
44	1.0	0	1	0
45	0.5	0	1	1
46	0.2222222222222222	0	0	0
47	0.75	0	1	1
48	0.375	0	0	1
49	0.5	0	0	0
50	0.2857142857142857	0	0	1
51	0.0	0	0	1
52	0.038461538461538464	0	1	1
53	0.6666666666666666	0	0	1
54	0.16666666666666666	0	1	1
55	0.0	0	0	1
56	0.10810810810810811	0	0	0
57	0.15384615384615385	0	0	1
58	0.0	0	0	1
59	0.3333333333333333	0	0	1
60	0.6666666666666666	0	1	1
61	0.0	0	0	1
62	0.35714285714285715	0	0	1
63	0.5	0	1	1
64	0.1111111111111111	0	0	1
65	0.0	0	0	1
66	0.6666666666666666	0	1	1
67	0.0	0	0	1
68	0.6666666666666666	0	1	0
69	0.4166666666666667	0	0	0
70	0.7037037037037037	0	1	0
71	0.9047619047619048	0	1	0
72	0.6666666666666666	0	1	0
73	0.16666666666666666	0	0	1
74	0.5909090909090909	0	0	1
75	1.0	0	1	0
76	0.23076923076923078	0	0	1
77	0.3333333333333333	0	1	1
78	0.4791666666666667	0	0	0
79	0.25	0	1	1
80	0.6586538461538461	0	0	1
81	0.4489795918367347	0	0	0
82	0.5714285714285714	0	1	1
83	0.6	0	1	1
84	1.0	0	1	1
85	0.5094339622641509	0	0	1
86	0.5	0	1	0
87	0.3333333333333333	0	0	0
88	0.0	0	0	1
89	0.0	0	1	1
90	0.22727272727272727	0	0	1
91	1.0	0	1	0
92	0.0	1	1	1
93	0.2727272727272727	0	0	1
94	0.0	1	1	1
95	1.0	0	1	1
96	0.2857142857142857	0	1	0
97	0.0	0	1	1
98	0.045454545454545456	0	0	1
99	0.23076923076923078	0	0	1
100	0.6666666666666666	0	1	0
101	0.5405405405405406	0	1	1
102	0.2857142857142857	0	1	1
103	0.0	0	0	1
104	0.5333333333333333	0	1	1
105	0.0	1	1	1
106	0.5	0	1	1
107	0.3333333333333333	0	0	1
108	0.037037037037037035	0	1	1
109	0.0	1	1	1
110	0.03571428571428571	0	0	1
111	0.0	0	1	1
112	0.09090909090909091	0	1	1
113	0.5	0	0	1
114	0.2727272727272727	0	0	0
115	0.5	0	1	1
116	0.5	0	1	1
117	0.625	0	0	1
118	0.125	0	0	1
119	0.75	0	1	1
120	0.0	0	1	1
121	1.0	0	1	0
122	0.0	1	1	1
123	0.75	0	0	1
124	0.0	0	0	1
125	0.3	0	0	0
126	0.0	1	1	1
127	0.0	1	1	1
128	0.0	0	0	1
129	0.0	0	0	1
130	0.0	0	0	0
131	0.125	0	0	0
132	0.42857142857142855	0	0	0
133	0.0	0	0	0
134	0.42857142857142855	0	0	0
135	0.0	0	0	1
136	0.02127659574468085	0	0	1
137	0.16666666666666666	0	1	1
138	0.2	0	1	0
139	0.16666666666666666	0	0	1
140	0.0	1	1	1
141	0.42857142857142855	0	0	1
142	1.0	0	1	1
143	0.0	0	0	1
144	0.0	0	0	1
145	0.3333333333333333	0	1	1
146	0.14285714285714285	0	0	1
147	0.06666666666666667	0	0	0
148	1.0	0	1	0
149	1.0	0	1	0
