QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	1.0	0	1	0
1	0.0	0	0	0
2	0.5714285714285714	0	0	0
3	1.0	0	1	0
4	0.26865671641791045	0	0	0
5	1.0	0	1	0
6	0.5425531914893617	0	0	0
7	1.0	0	1	0
8	0.9090909090909091	0	0	0
9	1.0	0	1	0
10	0.85	0	0	0
11	0.7333333333333333	0	0	0
12	0.6666666666666666	0	0	0
13	0.0	0	0	0
14	0.5	0	0	0
15	0.058823529411764705	0	0	0
16	0.0	0	0	0
17	0.8571428571428571	0	0	0
18	1.0	0	1	0
19	0.7647058823529411	0	0	0
20	1.0	0	1	0
21	0.037037037037037035	0	0	0
22	0.0	0	0	0
23	0.6046511627906976	0	0	0
24	0.6666666666666666	0	0	0
25	0.9166666666666666	0	0	0
26	0.0	0	0	0
27	0.5	0	0	0
28	1.0	0	1	0
29	1.0	0	1	0
30	1.0	0	1	0
31	0.0	0	0	0
32	1.0	0	1	0
33	0.4222222222222222	0	0	0
34	0.3333333333333333	0	0	0
35	1.0	0	1	0
36	1.0	0	1	0
37	0.5	0	0	0
38	0.7692307692307693	0	0	0
39	0.8333333333333334	0	0	0
40	0.5	0	0	0
41	0.0	0	0	0
42	1.0	0	1	0
43	0.82	0	0	0
44	0.7619047619047619	0	0	0
45	1.0	0	1	0
46	1.0	0	1	0
47	0.0	0	0	0
48	1.0	0	1	0
49	1.0	0	1	0
50	1.0	0	1	0
51	0.9574468085106383	0	0	0
52	0.045454545454545456	0	0	0
53	0.0	0	0	0
54	1.0	0	1	0
55	1.0	0	1	0
56	0.0	0	0	0
57	0.5	0	0	0
58	0.3333333333333333	0	0	0
59	0.8333333333333334	0	0	0
60	0.0	0	0	0
61	1.0	0	1	0
62	0.967741935483871	0	0	0
63	1.0	0	1	0
64	0.0	0	0	0
65	0.0	0	0	0
66	0.0	0	0	0
67	1.0	0	1	0
68	0.0	0	0	0
69	1.0	0	1	0
70	0.0	0	0	0
71	1.0	0	1	0
72	1.0	0	1	0
73	0.14285714285714285	0	0	0
74	1.0	0	1	0
75	0.2857142857142857	0	0	0
76	0.5	0	0	0
77	0.6666666666666666	0	0	0
78	1.0	0	1	0
79	0.6	0	0	0
80	0.5	0	0	0
81	0.07142857142857142	0	0	0
82	0.0	0	0	0
83	1.0	0	1	0
84	0.16428571428571428	0	0	0
85	0.408	0	0	0
86	1.0	0	1	0
87	0.16230366492146597	0	0	0
88	1.0	0	1	0
89	0.47058823529411764	0	0	0
90	0.0	0	0	0
91	1.0	0	1	0
92	0.5333333333333333	0	0	0
93	1.0	0	1	0
94	0.0	0	0	0
95	1.0	0	1	0
96	1.0	0	1	0
97	0.0	0	0	0
98	0.5	0	0	0
99	0.0	0	0	0
100	1.0	0	1	0
101	1.0	0	1	0
102	1.0	0	1	0
103	0.0	0	0	0
104	0.38461538461538464	0	0	0
105	0.0	0	0	0
106	0.0	0	0	0
107	1.0	0	1	0
108	0.0	0	0	0
109	0.04059040590405904	0	0	0
110	1.0	0	1	0
111	0.8333333333333334	0	0	0
112	0.0	0	0	0
113	0.0	0	0	0
114	0.0	0	0	0
115	1.0	0	1	0
116	0.0	0	0	0
117	0.75	0	0	0
118	0.8888888888888888	0	0	0
119	1.0	0	1	0
120	0.875	0	0	0
121	0.391304347826087	0	0	0
122	0.1111111111111111	0	0	0
123	0.0	0	0	0
124	1.0	0	1	0
125	0.8333333333333334	0	0	0
126	0.75	0	0	0
127	0.0	0	0	0
128	0.03333333333333333	0	0	0
129	0.0	0	0	0
130	0.5263157894736842	0	0	0
131	0.0	0	0	0
132	1.0	0	1	0
133	0.8285714285714286	0	0	0
134	0.38461538461538464	0	0	0
135	0.3333333333333333	0	0	0
136	0.6	0	0	0
137	0.0	0	0	0
138	0.4	0	0	0
139	1.0	0	1	0
140	0.6666666666666666	0	0	0
141	1.0	0	1	0
142	0.0	0	0	0
143	0.7777777777777778	0	0	0
144	0.0	0	0	0
145	0.0	0	0	0
146	1.0	0	1	0
147	1.0	0	1	0
148	0.0	0	0	0
149	0.0	0	0	0
