QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	0.9	0	0	0
1	0.6666666666666666	0	0	0
2	0.23076923076923078	0	0	0
3	1.0	0	1	0
4	0.16666666666666666	0	0	0
5	1.0	0	1	0
6	0.2857142857142857	0	0	0
7	1.0	0	1	0
8	0.5833333333333334	0	0	0
9	1.0	0	1	0
10	0.0	0	0	0
11	0.9	0	0	0
12	0.4782608695652174	0	0	0
13	0.8461538461538461	0	0	0
14	0.9375	0	0	0
15	0.7272727272727273	0	0	0
16	0.9090909090909091	0	0	0
17	0.8888888888888888	0	0	0
18	1.0	0	1	0
19	0.5877862595419847	0	0	0
20	1.0	0	1	0
21	0.75	0	0	0
22	0.0	0	0	0
23	0.6451612903225806	0	0	0
24	1.0	0	1	0
25	0.9230769230769231	0	0	0
26	0.4	0	0	0
27	0.0	1	1	0
28	0.6666666666666666	0	0	0
29	0.3333333333333333	0	0	0
30	1.0	0	1	0
31	0.0	0	0	0
32	1.0	0	1	0
33	0.7959183673469388	0	0	0
34	1.0	0	1	0
35	0.5679012345679012	0	0	0
36	1.0	0	1	0
37	1.0	0	1	0
38	1.0	0	1	0
39	1.0	0	1	0
40	0.7272727272727273	0	0	0
41	0.3333333333333333	0	0	0
42	1.0	0	1	0
43	0.0	0	0	0
44	0.8958333333333334	0	0	0
45	0.0	1	1	0
46	1.0	0	1	0
47	0.25	0	0	0
48	1.0	0	1	0
49	1.0	0	1	0
50	1.0	0	1	0
51	1.0	0	1	0
52	0.5833333333333334	0	0	0
53	0.7727272727272727	0	0	0
54	1.0	0	1	0
55	1.0	0	1	0
56	0.0	0	0	0
57	1.0	0	1	0
58	0.0	0	0	0
59	0.0	0	0	0
60	1.0	0	1	0
61	1.0	0	1	0
62	0.5476190476190477	0	0	0
63	0.3333333333333333	0	0	0
64	0.10810810810810811	0	0	0
65	1.0	0	1	0
66	0.5	0	0	0
67	0.9411764705882353	0	0	0
68	0.04225352112676056	0	0	0
69	0.5714285714285714	0	0	0
70	1.0	0	1	0
71	0.0	0	0	0
72	1.0	0	1	0
73	0.75	0	0	0
74	0.42857142857142855	0	0	0
75	1.0	0	1	0
76	1.0	0	1	0
77	0.6666666666666666	0	0	0
78	1.0	0	1	0
79	0.35714285714285715	0	0	0
80	0.7	0	0	0
81	0.9387755102040817	0	0	0
82	0.8947368421052632	0	0	0
83	1.0	0	1	0
84	0.0	0	0	0
85	1.0	0	1	0
86	1.0	0	1	0
87	0.2695035460992908	0	0	0
88	0.0	0	0	0
89	0.7142857142857143	0	0	0
90	0.5	0	0	0
91	0.5	0	0	0
92	0.25	0	0	0
93	1.0	0	1	0
94	1.0	0	1	0
95	1.0	0	1	0
96	1.0	0	1	0
97	0.0	0	0	0
98	0.5	0	0	0
99	0.6666666666666666	0	0	0
100	1.0	0	1	0
101	0.5	0	0	0
102	0.6086956521739131	0	0	0
103	1.0	0	1	0
104	0.8	0	0	0
105	0.1111111111111111	0	0	0
106	1.0	0	1	0
107	0.3235294117647059	0	0	0
108	0.0	0	0	0
109	0.25	0	0	0
110	0.5	0	0	0
111	1.0	0	1	0
112	0.1875	0	0	0
113	0.023809523809523808	0	0	0
114	0.14285714285714285	0	0	0
115	1.0	0	1	0
116	0.15625	0	0	0
117	1.0	0	1	0
118	0.6153846153846154	0	0	0
119	1.0	0	1	0
120	0.7	0	0	0
121	0.18181818181818182	0	0	0
122	0.8	0	0	0
123	0.0	0	0	0
124	1.0	0	1	0
125	0.5384615384615384	0	0	0
126	1.0	0	1	0
127	1.0	0	1	0
128	0.375	0	0	0
129	1.0	0	1	0
130	0.0	0	0	0
131	0.5138888888888888	0	0	0
132	1.0	0	1	0
133	0.4745762711864407	0	0	0
134	0.36486486486486486	0	0	0
135	1.0	0	1	0
136	0.25	0	0	0
137	1.0	0	1	0
138	0.5714285714285714	0	0	0
139	1.0	0	1	0
140	0.0	0	0	0
141	1.0	0	1	0
142	0.0	0	0	0
143	0.8	0	0	0
144	0.14285714285714285	0	0	0
145	0.38	0	0	0
146	0.6666666666666666	0	0	0
147	0.5	0	0	0
148	0.3	0	0	0
149	0.5714285714285714	0	0	0
