QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	1.0	0	1	1
1	0.0	0	0	1
2	0.5	0	0	1
3	1.0	0	1	1
4	0.30985915492957744	0	1	1
5	1.0	0	1	1
6	0.5520833333333334	0	1	1
7	0.75	0	0	1
8	1.0	0	1	0
9	1.0	0	1	1
10	1.0	0	1	0
11	0.7894736842105263	0	1	1
12	0.8125	0	1	1
13	0.0	0	0	0
14	0.9090909090909091	0	1	1
15	0.38461538461538464	0	1	1
16	0.0	0	0	1
17	0.9166666666666666	0	1	1
18	1.0	0	1	1
19	0.7222222222222222	0	0	1
20	0.6666666666666666	0	0	1
21	0.10344827586206896	0	1	1
22	0.05263157894736842	0	0	1
23	0.6382978723404256	0	1	1
24	0.9	0	1	1
25	0.9285714285714286	0	1	1
26	0.0	0	0	0
27	0.6666666666666666	0	1	1
28	1.0	0	1	1
29	1.0	0	1	1
30	1.0	0	1	1
31	0.02702702702702703	0	1	1
32	1.0	0	1	1
33	0.2638888888888889	0	0	1
34	0.25	0	0	1
35	0.9661016949152542	0	0	1
36	1.0	0	1	1
37	0.8571428571428571	0	1	1
38	0.7647058823529411	0	0	1
39	0.8571428571428571	0	1	1
40	0.7857142857142857	0	0	0
41	0.75	0	1	0
42	1.0	0	1	1
43	0.803921568627451	0	0	1
44	0.5714285714285714	0	0	1
45	0.6666666666666666	0	0	1
46	1.0	0	1	1
47	1.0	0	1	0
48	1.0	0	1	1
49	1.0	0	1	1
50	1.0	0	1	1
51	1.0	0	1	0
52	0.25	0	1	1
53	0.087890625	0	0	1
54	1.0	0	1	1
55	1.0	0	1	1
56	0.017793594306049824	0	1	1
57	0.8	0	1	1
58	0.6	0	1	1
59	0.7894736842105263	0	0	1
60	0.5	0	0	1
61	1.0	0	1	1
62	0.9761904761904762	0	1	1
63	1.0	0	1	1
64	0.0	0	0	1
65	0.09090909090909091	0	1	1
66	1.0	0	1	0
67	1.0	0	1	1
68	0.125	0	1	1
69	1.0	0	1	1
70	0.5714285714285714	0	1	0
71	1.0	0	1	1
72	1.0	0	1	1
73	0.8888888888888888	0	1	0
74	1.0	0	1	1
75	0.25	0	0	1
76	0.5833333333333334	0	1	1
77	0.7	0	1	1
78	1.0	0	1	1
79	0.75	0	1	1
80	0.75	0	0	1
81	0.5	0	1	1
82	0.6666666666666666	0	1	1
83	1.0	0	1	1
84	0.176056338028169	0	1	1
85	0.4172661870503597	0	0	0
86	1.0	0	1	1
87	0.1836734693877551	0	1	1
88	1.0	0	1	1
89	0.7857142857142857	0	0	0
90	0.06666666666666667	0	1	1
91	1.0	0	1	1
92	0.625	0	0	1
93	1.0	0	1	1
94	0.7777777777777778	0	0	0
95	1.0	0	1	1
96	1.0	0	1	1
97	0.14285714285714285	0	0	1
98	0.3333333333333333	0	0	1
99	1.0	0	1	0
100	1.0	0	1	1
101	1.0	0	1	1
102	1.0	0	1	1
103	0.75	0	1	1
104	0.6538461538461539	0	0	1
105	0.4727272727272727	0	0	1
106	0.04878048780487805	0	1	1
107	0.004273504273504274	0	0	1
108	1.0	0	1	0
109	0.055944055944055944	0	0	1
110	0.6666666666666666	0	0	1
111	0.9333333333333333	0	1	1
112	0.9523809523809523	0	1	1
113	1.0	0	1	0
114	0.6190476190476191	0	0	1
115	1.0	0	1	1
116	0.1320754716981132	0	1	1
117	0.7272727272727273	0	0	1
118	0.9375	0	1	1
119	1.0	0	1	1
120	0.9473684210526315	0	1	1
121	0.5277777777777778	0	0	1
122	0.5555555555555556	0	0	0
123	0.8571428571428571	0	1	0
124	1.0	0	1	1
125	0.7692307692307693	0	0	1
126	0.9090909090909091	0	1	1
127	0.4444444444444444	0	0	1
128	0.06521739130434782	0	0	0
129	0.07692307692307693	0	1	1
130	0.625	0	1	1
131	0.2883435582822086	0	0	0
132	1.0	0	1	1
133	0.8695652173913043	0	1	1
134	0.5882352941176471	0	1	0
135	0.5	0	0	1
136	1.0	0	1	0
137	0.3333333333333333	0	1	1
138	0.8461538461538461	0	1	0
139	1.0	0	1	1
140	0.75	0	1	1
141	1.0	0	1	1
142	0.0	0	0	1
143	0.75	0	0	1
144	0.11428571428571428	0	0	1
145	1.0	0	1	0
146	1.0	0	1	1
147	1.0	0	1	1
148	0.0	0	0	1
149	0.0	0	0	1
