QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	1.0	0	1	0
1	0.0	0	0	0
2	0.375	0	0	0
3	0.0	0	0	0
4	0.0	0	0	0
5	0.0	0	0	0
6	0.0	0	0	0
7	0.0	0	0	0
8	0.875	0	0	0
9	0.75	0	0	0
10	0.6071428571428571	0	0	0
11	1.0	0	1	0
12	0.7692307692307693	0	0	0
13	0.5609756097560976	0	0	0
14	0.0	0	0	0
15	0.0	0	0	0
16	0.0	0	0	0
17	0.5	0	0	0
18	0.2	0	0	0
19	0.0	0	0	0
20	1.0	0	1	0
21	0.13793103448275862	0	0	0
22	0.8181818181818182	0	0	0
23	0.9259259259259259	0	0	0
24	0.08333333333333333	0	0	0
25	0.7272727272727273	0	0	0
26	0.0	0	0	0
27	0.0	0	0	0
28	0.0	0	0	0
29	0.0	0	0	0
30	0.0	0	0	0
31	0.1	0	0	0
32	1.0	0	1	0
33	0.0	0	0	0
34	0.0	0	0	0
35	0.18	0	0	0
36	0.0	0	0	0
37	0.6666666666666666	0	0	0
38	0.8	0	0	0
39	0.6666666666666666	0	0	0
40	0.0	0	0	0
41	0.3333333333333333	0	0	0
42	1.0	0	1	0
43	0.0	0	0	0
44	0.0	0	0	0
45	1.0	0	1	0
46	1.0	0	1	0
47	0.0	0	0	0
48	0.5	0	0	0
49	1.0	0	1	0
50	0.0	0	0	0
51	0.9361702127659575	0	0	0
52	0.25	0	0	0
53	0.0	0	0	0
54	1.0	0	1	0
55	0.0	0	0	0
56	0.0	0	0	0
57	0.0	0	0	0
58	0.0	0	0	0
59	0.8888888888888888	0	0	0
60	0.0	0	0	0
61	1.0	0	1	0
62	0.0	0	0	0
63	0.5	0	0	0
64	1.0	0	1	0
65	0.0	0	0	0
66	0.0	0	0	0
67	0.7142857142857143	0	0	0
68	0.08695652173913043	0	0	0
69	0.0	0	0	0
70	0.5	0	0	0
71	0.0	0	0	0
72	0.0	0	0	0
73	0.0	0	0	0
74	0.5555555555555556	0	0	0
75	0.7	0	0	0
76	0.6	0	0	0
77	0.8333333333333334	0	0	0
78	1.0	0	1	0
79	0.0	0	0	0
80	0.0	0	0	0
81	0.19626168224299065	0	0	0
82	0.3333333333333333	0	0	0
83	0.7142857142857143	0	0	0
84	0.0	0	0	0
85	0.6666666666666666	0	0	0
86	0.5	0	0	0
87	0.7941176470588235	0	0	0
88	0.0	0	0	0
89	0.0	0	0	0
90	1.0	0	1	0
91	0.5	0	0	0
92	0.2727272727272727	0	0	0
93	0.0	0	0	0
94	0.0	0	0	0
95	0.7368421052631579	0	0	0
96	0.0	0	0	0
97	0.0	0	0	0
98	1.0	0	1	0
99	0.0	0	0	0
100	0.6666666666666666	0	0	0
101	1.0	0	1	0
102	0.2571428571428571	0	0	0
103	0.0	0	0	0
104	0.25	0	0	0
105	0.0	0	0	0
106	0.5	0	0	0
107	0.0	0	0	0
108	0.0	0	0	0
109	0.16666666666666666	0	0	0
110	0.0	0	0	0
111	0.2727272727272727	0	0	0
112	0.0	0	0	0
113	0.0	0	0	0
114	0.5	0	0	0
115	0.0625	0	0	0
116	0.06666666666666667	0	0	0
117	0.0	0	0	0
118	0.0625	0	0	0
119	0.0	0	0	0
120	0.0	0	0	0
121	0.5	0	0	0
122	0.0	0	0	0
123	0.0	0	0	0
124	0.0	0	0	0
125	0.4666666666666667	0	0	0
126	0.0	0	0	0
127	0.0	0	0	0
128	1.0	0	1	0
129	0.0	0	0	0
130	0.0	0	0	0
131	0.591304347826087	0	0	0
132	0.0	0	0	0
133	0.0	0	0	0
134	0.6764705882352942	0	0	0
135	0.0	0	0	0
136	0.5555555555555556	0	0	0
137	0.6666666666666666	0	0	0
138	0.3076923076923077	0	0	0
139	1.0	0	1	0
140	0.75	0	0	0
141	0.0	0	0	0
142	0.0	0	0	0
143	0.0	0	0	0
144	0.3333333333333333	0	0	0
145	0.0	0	0	0
146	0.0	0	0	0
147	0.16666666666666666	0	0	0
148	0.0	0	0	0
149	0.0	0	0	0
