QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	1.0	0	1	1
1	1.0	0	1	1
2	0.0	0	0	1
3	0.6666666666666666	0	1	1
4	1.0	0	1	1
5	0.6363636363636364	0	1	0
6	1.0	0	1	1
7	0.8	0	1	1
8	1.0	0	1	0
9	0.0	0	0	0
10	1.0	0	1	1
11	1.0	0	1	1
12	1.0	0	1	1
13	0.0	0	0	0
14	1.0	0	1	1
15	1.0	0	1	1
16	0.6666666666666666	0	1	0
17	1.0	0	1	1
18	0.75	0	1	0
19	0.3333333333333333	0	1	1
20	0.8333333333333334	0	0	1
21	1.0	0	1	1
22	0.8181818181818182	0	1	1
23	1.0	0	1	1
24	0.16666666666666666	0	0	1
25	0.5833333333333334	0	0	1
26	1.0	0	1	1
27	0.8333333333333334	0	0	1
28	1.0	0	1	1
29	0.9629629629629629	0	1	1
30	0.1111111111111111	0	1	1
31	0.2	0	0	1
32	1.0	0	1	1
33	0.6842105263157895	0	1	0
34	1.0	0	1	1
35	1.0	0	1	1
36	1.0	0	1	1
37	1.0	0	1	1
38	0.25	0	0	1
39	1.0	0	1	1
40	0.9090909090909091	0	0	1
41	1.0	0	1	1
42	0.9	0	1	1
43	0.23076923076923078	0	0	1
44	0.7266187050359713	0	0	1
45	0.5151515151515151	0	0	0
46	0.6875	0	0	0
47	0.6666666666666666	0	1	1
48	0.3333333333333333	0	1	0
49	0.09401709401709402	0	0	0
50	0.3333333333333333	0	1	1
51	0.7857142857142857	0	1	1
52	0.5	0	1	1
53	1.0	0	1	1
54	0.6923076923076923	0	0	1
55	1.0	0	1	1
56	1.0	0	1	1
57	1.0	0	1	1
58	1.0	0	1	1
59	1.0	0	1	1
60	1.0	0	1	1
61	1.0	0	1	1
62	1.0	0	1	1
63	0.75	0	0	0
64	0.375	0	0	0
65	0.8181818181818182	0	0	1
66	0.9	0	1	1
67	0.7857142857142857	0	0	0
68	1.0	0	1	1
69	0.3888888888888889	0	0	1
70	1.0	0	1	1
71	0.75	0	1	1
72	1.0	0	1	1
73	1.0	0	1	1
74	1.0	0	1	1
75	1.0	0	1	1
76	1.0	0	1	1
77	1.0	0	1	1
78	1.0	0	1	1
79	1.0	0	1	1
80	1.0	0	1	1
81	0.6	0	0	1
82	1.0	0	1	1
83	0.08695652173913043	0	0	1
84	1.0	0	1	1
85	0.35714285714285715	0	0	1
86	1.0	0	1	1
87	1.0	0	1	0
88	0.7777777777777778	0	0	1
89	0.5	0	1	1
90	1.0	0	1	1
91	1.0	0	1	0
92	0.2857142857142857	0	0	1
93	0.65	0	0	0
94	0.23529411764705882	0	0	1
95	1.0	0	1	0
96	1.0	0	1	1
97	0.125	0	0	1
98	1.0	0	1	1
99	1.0	0	1	1
100	0.1111111111111111	0	0	1
101	1.0	0	1	1
102	0.8	0	0	1
103	0.14285714285714285	0	0	1
104	0.19230769230769232	0	1	0
105	0.6153846153846154	0	0	1
106	1.0	0	1	1
107	0.3333333333333333	0	0	1
108	0.9473684210526315	0	1	1
109	1.0	0	1	1
110	0.6666666666666666	0	0	1
111	1.0	0	1	1
112	1.0	0	1	1
113	1.0	0	1	1
114	0.0	1	1	1
115	0.625	0	0	1
116	0.8947368421052632	0	1	1
117	0.3333333333333333	0	0	1
118	1.0	0	1	1
119	1.0	0	1	1
120	0.9	0	0	1
121	0.7777777777777778	0	1	1
122	0.0	0	0	1
123	0.6	0	0	0
124	1.0	0	1	1
125	0.0	0	0	1
126	0.0	0	0	1
127	0.0	0	0	1
128	0.5625	0	0	1
129	0.6	0	1	1
130	0.5625	0	0	1
131	1.0	0	1	1
132	0.4166666666666667	0	1	1
133	1.0	0	1	1
134	1.0	0	1	1
135	0.8571428571428571	0	1	1
136	1.0	0	1	1
137	0.0	0	0	0
138	0.8	0	1	0
139	1.0	0	1	1
140	0.0	0	0	1
141	1.0	0	1	1
142	0.5555555555555556	0	1	1
143	0.7142857142857143	0	0	1
144	0.9047619047619048	0	0	1
145	0.0	0	0	1
146	0.4307692307692308	0	0	1
147	0.8571428571428571	0	1	1
148	0.6	0	0	1
149	0.6666666666666666	0	1	0
