QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	0.16666666666666666	0	0	1
1	1.0	0	1	1
2	1.0	0	1	0
3	0.7727272727272727	0	1	1
4	0.7142857142857143	0	1	1
5	1.0	0	1	0
6	1.0	0	1	1
7	0.7142857142857143	0	1	1
8	1.0	0	1	0
9	0.4	0	1	1
10	0.5714285714285714	0	0	1
11	0.75	0	1	1
12	1.0	0	1	1
13	0.0	0	0	1
14	0.16326530612244897	0	1	1
15	0.6666666666666666	0	1	1
16	0.75	0	1	1
17	0.6666666666666666	0	1	1
18	0.75	0	1	1
19	1.0	0	1	1
20	0.8	0	1	1
21	1.0	0	1	1
22	0.7857142857142857	0	1	1
23	1.0	0	1	1
24	0.6	0	0	1
25	0.3170731707317073	0	0	0
26	0.0	0	0	1
27	0.2	0	0	1
28	1.0	0	1	1
29	0.41935483870967744	0	1	1
30	1.0	0	1	0
31	0.3958333333333333	0	0	1
32	0.375	0	0	1
33	0.9827586206896551	0	1	0
34	1.0	0	1	1
35	1.0	0	1	1
36	0.6	0	1	1
37	1.0	0	1	1
38	1.0	0	1	1
39	0.8	0	1	1
40	0.6590909090909091	0	1	1
41	1.0	0	1	0
42	0.47619047619047616	0	0	1
43	1.0	0	1	1
44	0.18575063613231552	0	0	0
45	0.7586206896551724	0	1	1
46	1.0	0	1	0
47	0.2018348623853211	0	1	0
48	0.25	0	0	1
49	1.0	0	1	0
50	1.0	0	1	0
51	0.5806451612903226	0	1	1
52	0.8333333333333334	0	1	1
53	1.0	0	1	1
54	0.875	0	1	1
55	1.0	0	1	1
56	0.8571428571428571	0	1	1
57	0.3	0	0	1
58	1.0	0	1	1
59	0.7142857142857143	0	0	0
60	1.0	0	1	1
61	1.0	0	1	0
62	0.0	0	0	0
63	0.017857142857142856	0	0	1
64	0.5714285714285714	0	0	1
65	0.033707865168539325	0	0	1
66	1.0	0	1	0
67	0.36	0	0	0
68	0.0	0	0	1
69	0.8181818181818182	0	0	1
70	0.3333333333333333	0	1	1
71	0.5714285714285714	0	1	1
72	1.0	0	1	0
73	1.0	0	1	1
74	0.6190476190476191	0	1	1
75	0.875	0	1	1
76	0.3333333333333333	0	1	1
77	0.26666666666666666	0	1	1
78	0.45454545454545453	0	0	1
79	1.0	0	1	1
80	0.6666666666666666	0	1	1
81	0.1276595744680851	0	1	1
82	1.0	0	1	1
83	0.12987012987012986	0	0	1
84	0.8	0	1	1
85	0.043478260869565216	0	1	1
86	1.0	0	1	0
87	0.0	0	0	1
88	0.4791666666666667	0	0	0
89	0.5	0	1	1
90	0.0	0	0	1
91	0.4074074074074074	0	1	1
92	1.0	0	1	0
93	1.0	0	1	0
94	1.0	0	1	0
95	1.0	0	1	0
96	1.0	0	1	1
97	1.0	0	1	0
98	1.0	0	1	1
99	1.0	0	1	1
100	1.0	0	1	0
101	0.5	0	0	1
102	0.52	0	0	1
103	0.0	0	0	0
104	0.3684210526315789	0	1	0
105	0.95	0	1	1
106	0.0	0	0	0
107	1.0	0	1	0
108	0.168	0	0	1
109	1.0	0	1	1
110	1.0	0	1	0
111	0.038461538461538464	0	1	1
112	0.7777777777777778	0	1	1
113	1.0	0	1	1
114	1.0	0	1	0
115	0.10989010989010989	0	0	0
116	0.9444444444444444	0	0	1
117	0.625	0	0	1
118	0.8181818181818182	0	0	1
119	1.0	0	1	1
120	1.0	0	1	0
121	1.0	0	1	1
122	0.0	0	0	0
123	1.0	0	1	0
124	1.0	0	1	0
125	1.0	0	1	0
126	0.23529411764705882	0	0	1
127	0.1724137931034483	0	1	1
128	1.0	0	1	0
129	0.3333333333333333	0	0	1
130	0.18604651162790697	0	1	1
131	0.6	0	0	1
132	1.0	0	1	0
133	0.24	0	0	1
134	1.0	0	1	1
135	1.0	0	1	1
136	0.014925373134328358	0	1	1
137	0.2005813953488372	0	0	0
138	0.5	0	0	0
139	1.0	0	1	1
140	1.0	0	1	0
141	0.4523809523809524	0	0	1
142	1.0	0	1	0
143	1.0	0	1	0
144	0.2846153846153846	0	0	1
145	0.8888888888888888	0	1	1
146	0.8879310344827587	0	0	1
147	0.25925925925925924	0	0	1
148	0.17567567567567569	0	0	0
149	1.0	0	1	0
