QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
0	0.3333333333333333	0	0
1	1.0	0	1
2	0.0	0	0
3	0.85	0	0
4	1.0	0	1
5	0.6666666666666666	0	0
6	1.0	0	1
7	0.75	0	0
8	1.0	0	1
9	0.8	0	0
10	1.0	0	1
11	1.0	0	1
12	1.0	0	1
13	1.0	0	1
14	1.0	0	1
15	1.0	0	1
16	0.5	0	0
17	1.0	0	1
18	1.0	0	1
19	1.0	0	1
20	0.14285714285714285	0	0
21	1.0	0	1
22	0.42105263157894735	0	0
23	1.0	0	1
24	0.34782608695652173	0	0
25	0.24	0	0
26	1.0	0	1
27	0.6666666666666666	0	0
28	1.0	0	1
29	0.7391304347826086	0	0
30	0.15384615384615385	0	0
31	0.6206896551724138	0	0
32	0.6	0	0
33	1.0	0	1
34	1.0	0	1
35	1.0	0	1
36	1.0	0	1
37	1.0	0	1
38	0.0	0	0
39	0.6666666666666666	0	0
40	0.029411764705882353	0	0
41	0.8333333333333334	0	0
42	0.47058823529411764	0	0
43	1.0	0	1
44	0.9090909090909091	0	0
45	0.6440677966101694	0	0
46	1.0	0	1
47	0.8333333333333334	0	0
48	1.0	0	1
49	0.46511627906976744	0	0
50	1.0	0	1
51	1.0	0	1
52	0.45454545454545453	0	0
53	1.0	0	1
54	1.0	0	1
55	1.0	0	1
56	1.0	0	1
57	1.0	0	1
58	1.0	0	1
59	0.7142857142857143	0	0
60	1.0	0	1
61	1.0	0	1
62	0.8571428571428571	0	0
63	0.5263157894736842	0	0
64	1.0	0	1
65	0.7777777777777778	0	0
66	1.0	0	1
67	0.9166666666666666	0	0
68	1.0	0	1
69	0.25	0	0
70	1.0	0	1
71	0.8333333333333334	0	0
72	0.75	0	0
73	1.0	0	1
74	0.9545454545454546	0	0
75	1.0	0	1
76	1.0	0	1
77	0.75	0	0
78	1.0	0	1
79	1.0	0	1
80	0.3333333333333333	0	0
81	1.0	0	1
82	1.0	0	1
83	0.17647058823529413	0	0
84	1.0	0	1
85	0.47619047619047616	0	0
86	1.0	0	1
87	1.0	0	1
88	1.0	0	1
89	1.0	0	1
90	0.5	0	0
91	1.0	0	1
92	1.0	0	1
93	0.2833333333333333	0	0
94	0.30434782608695654	0	0
95	1.0	0	1
96	1.0	0	1
97	0.027837259100642397	0	0
98	1.0	0	1
99	1.0	0	1
100	0.5384615384615384	0	0
101	1.0	0	1
102	0.2857142857142857	0	0
103	0.1	0	0
104	0.5208333333333334	0	0
105	1.0	0	1
106	1.0	0	1
107	0.18181818181818182	0	0
108	0.6129032258064516	0	0
109	1.0	0	1
110	0.8888888888888888	0	0
111	0.6666666666666666	0	0
112	1.0	0	1
113	1.0	0	1
114	0.7272727272727273	0	0
115	1.0	0	1
116	1.0	0	1
117	1.0	0	1
118	0.9583333333333334	0	0
119	0.6666666666666666	0	0
120	0.1111111111111111	0	0
121	1.0	0	1
122	0.7368421052631579	0	0
123	0.0	0	0
124	0.5	0	0
125	0.5	0	0
126	0.5555555555555556	0	0
127	0.0	0	0
128	0.6666666666666666	0	0
129	0.2	0	0
130	0.2857142857142857	0	0
131	0.8	0	0
132	0.8888888888888888	0	0
133	0.3333333333333333	0	0
134	1.0	0	1
135	1.0	0	1
136	0.3333333333333333	0	0
137	0.7142857142857143	0	0
138	1.0	0	1
139	1.0	0	1
140	0.75	0	0
141	0.8	0	0
142	0.7777777777777778	0	0
143	0.0	0	0
144	0.8181818181818182	0	0
145	0.06666666666666667	0	0
146	0.0	0	0
147	0.6666666666666666	0	0
148	0.9090909090909091	0	0
149	0.43478260869565216	0	0
