QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	0.16666666666666666	0	0	0
1	1.0	0	1	0
2	0.17575757575757575	0	0	0
3	0.6	0	0	0
4	0.5	0	0	0
5	0.5846153846153846	0	0	0
6	1.0	0	1	0
7	0.0	0	0	0
8	1.0	0	1	0
9	1.0	0	1	0
10	0.9166666666666666	0	0	0
11	0.42857142857142855	0	0	0
12	1.0	0	1	0
13	0.0	0	0	0
14	0.0	0	0	0
15	1.0	0	1	0
16	0.5	0	0	0
17	1.0	0	1	0
18	0.3333333333333333	0	0	0
19	1.0	0	1	0
20	1.0	0	1	0
21	0.9	0	0	0
22	0.5333333333333333	0	0	0
23	1.0	0	1	0
24	0.7777777777777778	0	0	0
25	0.8	0	0	0
26	1.0	0	1	0
27	0.5168539325842697	0	0	0
28	1.0	0	1	0
29	0.9285714285714286	0	0	0
30	0.0037174721189591076	0	0	0
31	0.1484375	0	0	0
32	0.5510204081632653	0	0	0
33	0.9491525423728814	0	0	0
34	1.0	0	1	0
35	1.0	0	1	0
36	0.8	0	0	0
37	1.0	0	1	0
38	0.1111111111111111	0	0	0
39	1.0	0	1	0
40	0.55	0	0	0
41	0.3548387096774194	0	0	0
42	0.3780487804878049	0	0	0
43	0.009708737864077669	0	0	0
44	0.6813186813186813	0	0	0
45	0.05434782608695652	0	0	0
46	0.9375	0	0	0
47	0.36462093862815886	0	0	0
48	1.0	0	1	0
49	0.0	0	0	0
50	0.0	0	0	0
51	0.0	0	0	0
52	1.0	0	1	0
53	1.0	0	1	0
54	0.8	0	0	0
55	1.0	0	1	0
56	1.0	0	1	0
57	1.0	0	1	0
58	1.0	0	1	0
59	1.0	0	1	0
60	1.0	0	1	0
61	1.0	0	1	0
62	0.6666666666666666	0	0	0
63	0.11363636363636363	0	0	0
64	1.0	0	1	0
65	0.09722222222222222	0	0	0
66	0.8333333333333334	0	0	0
67	0.0	0	0	0
68	1.0	0	1	0
69	0.4666666666666667	0	0	0
70	1.0	0	1	0
71	0.6	0	0	0
72	0.0	0	0	0
73	1.0	0	1	0
74	0.5909090909090909	0	0	0
75	1.0	0	1	0
76	0.5	0	0	0
77	1.0	0	1	0
78	1.0	0	1	0
79	1.0	0	1	0
80	1.0	0	1	0
81	0.625	0	0	0
82	1.0	0	1	0
83	0.25	0	0	0
84	1.0	0	1	0
85	0.0	0	0	0
86	1.0	0	1	0
87	0.75	0	0	0
88	0.15942028985507245	0	0	0
89	0.2	0	0	0
90	0.6666666666666666	0	0	0
91	0.24444444444444444	0	0	0
92	0.6666666666666666	0	0	0
93	0.0	1	1	0
94	0.0	0	0	0
95	0.06451612903225806	0	0	0
96	1.0	0	1	0
97	0.0	0	0	0
98	0.4444444444444444	0	0	0
99	1.0	0	1	0
100	0.0	0	0	0
101	0.0	0	0	0
102	0.7142857142857143	0	0	0
103	0.08333333333333333	0	0	0
104	0.36904761904761907	0	0	0
105	0.0	0	0	0
106	0.5714285714285714	0	0	0
107	0.0	0	0	0
108	0.55	0	0	0
109	0.5	0	0	0
110	0.408	0	0	0
111	0.0	0	0	0
112	0.2	0	0	0
113	0.23809523809523808	0	0	0
114	0.0	1	1	0
115	0.5	0	0	0
116	0.9	0	0	0
117	1.0	0	1	0
118	0.4473684210526316	0	0	0
119	0.34782608695652173	0	0	0
120	0.2222222222222222	0	0	0
121	1.0	0	1	0
122	0.0	0	0	0
123	0.0	0	0	0
124	0.0	0	0	0
125	0.0	0	0	0
126	0.6	0	0	0
127	0.35	0	0	0
128	0.0	0	0	0
129	0.15789473684210525	0	0	0
130	0.0	0	0	0
131	0.7142857142857143	0	0	0
132	0.6	0	0	0
133	0.013544018058690745	0	0	0
134	1.0	0	1	0
135	0.8	0	0	0
136	0.6	0	0	0
137	0.0	0	0	0
138	0.875	0	0	0
139	1.0	0	1	0
140	0.0	1	1	0
141	0.25688073394495414	0	0	0
142	0.0	1	1	0
143	0.0	0	0	0
144	0.4673913043478261	0	0	0
145	0.0	0	0	0
146	0.0	0	0	0
147	0.27692307692307694	0	0	0
148	0.08	0	0	0
149	0.14942528735632185	0	0	0
