QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
0	1.0	0	1
1	0.6666666666666666	0	1
2	0.3333333333333333	0	0
3	0.5416666666666666	0	1
4	0.375	0	0
5	0.4375	0	1
6	1.0	0	1
7	0.75	0	1
8	0.8	0	1
9	0.2727272727272727	0	0
10	0.5333333333333333	0	1
11	0.75	0	1
12	1.0	0	1
13	0.0	0	0
14	0.6	0	1
15	1.0	0	1
16	0.75	0	0
17	1.0	0	1
18	0.7	0	1
19	1.0	0	1
20	0.6666666666666666	0	1
21	1.0	0	1
22	0.7857142857142857	0	0
23	0.8	0	1
24	0.8235294117647058	0	1
25	0.8235294117647058	0	1
26	1.0	0	1
27	0.4358974358974359	0	0
28	0.9523809523809523	0	1
29	0.85	0	1
30	0.47619047619047616	0	0
31	0.4473684210526316	0	1
32	0.3225806451612903	0	0
33	0.9152542372881356	0	0
34	1.0	0	1
35	1.0	0	1
36	0.5	0	1
37	0.7272727272727273	0	1
38	0.23529411764705882	0	1
39	0.6666666666666666	0	1
40	0.6896551724137931	0	0
41	0.6	0	1
42	0.65	0	0
43	0.5789473684210527	0	0
44	0.7209302325581395	0	0
45	0.4489795918367347	0	0
46	0.7272727272727273	0	1
47	0.9230769230769231	0	1
48	1.0	0	1
49	0.4594594594594595	0	0
50	0.0	0	1
51	0.6	0	1
52	0.8461538461538461	0	1
53	1.0	0	1
54	0.75	0	0
55	1.0	0	1
56	1.0	0	1
57	0.3333333333333333	0	1
58	0.42857142857142855	0	0
59	0.7142857142857143	0	0
60	1.0	0	1
61	0.95	0	1
62	0.6	0	0
63	0.43478260869565216	0	0
64	0.6666666666666666	0	0
65	0.3793103448275862	0	0
66	0.8571428571428571	0	1
67	0.6818181818181818	0	0
68	0.75	0	1
69	0.9473684210526315	0	1
70	1.0	0	1
71	0.25	0	1
72	0.45454545454545453	0	1
73	1.0	0	1
74	0.8695652173913043	0	1
75	0.875	0	1
76	1.0	0	1
77	0.8333333333333334	0	1
78	0.5	0	0
79	1.0	0	1
80	1.0	0	1
81	0.13559322033898305	0	0
82	0.8571428571428571	0	1
83	0.3	0	0
84	0.75	0	1
85	0.47619047619047616	0	0
86	1.0	0	1
87	1.0	0	1
88	0.6666666666666666	0	0
89	0.2	0	0
90	0.5	0	0
91	0.8	0	1
92	0.8	0	1
93	0.34	0	0
94	0.01098901098901099	0	0
95	0.5	0	0
96	1.0	0	1
97	0.06754032258064516	0	0
98	0.2727272727272727	0	1
99	1.0	0	1
100	0.2608695652173913	0	0
101	0.6666666666666666	0	1
102	0.48	0	0
103	0.0	0	0
104	0.5121951219512195	0	1
105	1.0	0	1
106	0.36363636363636365	0	0
107	0.10526315789473684	0	1
108	0.4838709677419355	0	0
109	0.6666666666666666	0	0
110	0.041666666666666664	0	0
111	0.5769230769230769	0	0
112	0.45454545454545453	0	0
113	0.9230769230769231	0	1
114	0.25	0	0
115	0.625	0	1
116	0.7142857142857143	0	1
117	1.0	0	1
118	0.5675675675675675	0	0
119	0.75	0	1
120	0.14285714285714285	0	0
121	1.0	0	1
122	0.68	0	0
123	0.5882352941176471	0	0
124	0.18181818181818182	0	0
125	0.3333333333333333	0	0
126	0.36363636363636365	0	0
127	0.0	0	0
128	0.6470588235294118	0	1
129	0.5	0	0
130	0.0	0	0
131	1.0	0	1
132	0.5	0	0
133	0.17647058823529413	0	0
134	1.0	0	1
135	1.0	0	1
136	1.0	0	1
137	0.1724137931034483	0	0
138	0.6153846153846154	0	0
139	1.0	0	1
140	0.0	0	1
141	0.3870967741935484	0	0
142	0.4666666666666667	0	0
143	0.0	0	1
144	0.6538461538461539	0	0
145	0.875	0	1
146	0.3333333333333333	0	0
147	0.625	0	1
148	0.18421052631578946	0	0
149	0.0	0	0
