QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	0.6666666666666666	0	1	1
1	1.0	0	1	1
2	0.8	0	1	1
3	0.8571428571428571	0	1	1
4	1.0	0	1	1
5	0.5833333333333334	0	1	1
6	1.0	0	1	1
7	0.8	0	1	1
8	1.0	0	1	1
9	0.25	0	1	1
10	1.0	0	1	1
11	0.5	0	1	1
12	1.0	0	1	1
13	0.0	1	1	1
14	0.75	0	1	1
15	1.0	0	1	1
16	0.75	0	0	1
17	1.0	0	1	1
18	0.8	0	1	1
19	1.0	0	1	1
20	0.8	0	1	1
21	1.0	0	1	1
22	0.8666666666666667	0	1	1
23	1.0	0	1	1
24	1.0	0	1	1
25	0.9333333333333333	0	1	1
26	1.0	0	1	1
27	0.7222222222222222	0	0	1
28	1.0	0	1	1
29	0.92	0	1	0
30	0.3333333333333333	0	1	1
31	0.36507936507936506	0	1	1
32	0.6538461538461539	0	1	1
33	0.9019607843137255	0	1	1
34	1.0	0	1	1
35	1.0	0	1	1
36	0.6	0	0	1
37	0.8	0	1	1
38	0.625	0	1	1
39	1.0	0	1	1
40	0.96875	0	1	1
41	0.45454545454545453	0	0	1
42	1.0	0	1	1
43	0.5	0	0	1
44	0.7843137254901961	0	1	1
45	0.7450980392156863	0	0	0
46	0.9375	0	1	1
47	1.0	0	1	0
48	1.0	0	1	1
49	0.0	1	1	1
50	1.0	0	1	1
51	0.9666666666666667	0	1	1
52	1.0	0	1	1
53	1.0	0	1	1
54	0.4642857142857143	0	0	1
55	1.0	0	1	1
56	1.0	0	1	1
57	0.2727272727272727	0	0	1
58	0.8571428571428571	0	0	1
59	1.0	0	1	1
60	1.0	0	1	1
61	0.9523809523809523	0	1	1
62	0.09090909090909091	0	0	1
63	0.6071428571428571	0	0	0
64	1.0	0	1	1
65	0.8095238095238095	0	0	0
66	1.0	0	1	1
67	0.75	0	1	1
68	1.0	0	1	1
69	1.0	0	1	1
70	1.0	0	1	1
71	0.8571428571428571	0	1	1
72	0.9230769230769231	0	1	1
73	1.0	0	1	1
74	0.8333333333333334	0	1	1
75	1.0	0	1	1
76	1.0	0	1	1
77	1.0	0	1	1
78	0.3333333333333333	0	0	1
79	1.0	0	1	1
80	1.0	0	1	1
81	1.0	0	1	1
82	1.0	0	1	1
83	0.8125	0	0	1
84	1.0	0	1	1
85	0.4358974358974359	0	0	1
86	1.0	0	1	1
87	1.0	0	1	1
88	0.6666666666666666	0	0	1
89	1.0	0	1	1
90	1.0	0	1	1
91	0.75	0	1	1
92	1.0	0	1	1
93	0.56	0	1	1
94	0.35714285714285715	0	0	1
95	1.0	0	1	1
96	1.0	0	1	1
97	0.21409550860997692	0	1	1
98	1.0	0	1	1
99	1.0	0	1	1
100	0.8571428571428571	0	1	0
101	1.0	0	1	1
102	0.75	0	0	1
103	0.25	0	0	1
104	0.3870967741935484	0	1	1
105	1.0	0	1	1
106	1.0	0	1	1
107	0.4	0	1	1
108	0.23636363636363636	0	0	1
109	1.0	0	1	1
110	0.8181818181818182	0	0	1
111	0.5849056603773585	0	0	0
112	1.0	0	1	1
113	1.0	0	1	1
114	0.0	1	1	1
115	0.7777777777777778	0	1	1
116	0.9	0	0	1
117	1.0	0	1	1
118	0.9142857142857143	0	1	1
119	1.0	0	1	1
120	0.5384615384615384	0	0	1
121	1.0	0	1	1
122	0.8181818181818182	0	0	1
123	0.0	1	1	1
124	0.875	0	1	1
125	0.0	1	1	1
126	1.0	0	1	1
127	1.0	0	1	1
128	1.0	0	1	1
129	1.0	0	1	0
130	0.8914728682170543	0	0	1
131	0.8571428571428571	0	1	1
132	1.0	0	1	1
133	1.0	0	1	1
134	1.0	0	1	1
135	1.0	0	1	1
136	1.0	0	1	1
137	0.9	0	0	1
138	1.0	0	1	1
139	1.0	0	1	1
140	1.0	0	1	1
141	0.6666666666666666	0	0	0
142	1.0	0	1	1
143	0.6666666666666666	0	1	1
144	0.96	0	1	1
145	0.7	0	0	1
146	0.7043478260869566	0	1	1
147	1.0	0	1	1
148	0.6	0	0	1
149	0.6111111111111112	0	1	1
