QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual	B_Intersected_C_EmptyCount
0	0.046153846153846156	0	1	1
1	1.0	0	1	1
2	0.16666666666666666	0	0	1
3	0.6956521739130435	0	1	1
4	0.42857142857142855	0	0	0
5	0.26277372262773724	0	0	1
6	1.0	0	1	1
7	1.0	0	1	1
8	1.0	0	1	1
9	0.42857142857142855	0	0	0
10	1.0	0	1	1
11	1.0	0	1	1
12	1.0	0	1	1
13	0.0	0	0	0
14	1.0	0	1	1
15	1.0	0	1	1
16	0.75	0	0	0
17	1.0	0	1	1
18	0.34375	0	1	1
19	1.0	0	1	1
20	1.0	0	1	1
21	1.0	0	1	1
22	0.7058823529411765	0	1	1
23	1.0	0	1	1
24	0.9090909090909091	0	1	1
25	0.6153846153846154	0	1	1
26	1.0	0	1	1
27	0.6571428571428571	0	0	1
28	0.9090909090909091	0	1	1
29	0.9285714285714286	0	0	0
30	0.05	0	1	1
31	0.6451612903225806	0	0	1
32	0.6428571428571429	0	0	1
33	1.0	0	1	1
34	1.0	0	1	1
35	1.0	0	1	1
36	0.7142857142857143	0	1	1
37	1.0	0	1	1
38	0.8181818181818182	0	0	1
39	1.0	0	1	1
40	0.717948717948718	0	0	1
41	0.25862068965517243	0	0	1
42	0.75	0	1	1
43	0.08243727598566308	0	1	1
44	1.0	0	1	1
45	0.9696969696969697	0	1	1
46	0.8125	0	1	0
47	0.14361702127659576	0	0	0
48	0.75	0	0	1
49	1.0	0	1	1
50	1.0	0	1	1
51	1.0	0	1	1
52	1.0	0	1	1
53	1.0	0	1	1
54	1.0	0	1	1
55	1.0	0	1	1
56	1.0	0	1	1
57	1.0	0	1	0
58	1.0	0	1	1
59	1.0	0	1	1
60	1.0	0	1	1
61	1.0	0	1	1
62	0.75	0	1	1
63	0.00819672131147541	0	0	1
64	1.0	0	1	1
65	0.3146853146853147	0	0	1
66	1.0	0	1	1
67	0.15204678362573099	0	0	1
68	1.0	0	1	1
69	0.65625	0	1	0
70	1.0	0	1	1
71	0.45454545454545453	0	1	1
72	0.0	0	1	1
73	1.0	0	1	1
74	0.6538461538461539	0	1	1
75	1.0	0	1	1
76	1.0	0	1	1
77	1.0	0	1	1
78	0.45454545454545453	0	0	0
79	0.8333333333333334	0	1	1
80	1.0	0	1	1
81	0.8571428571428571	0	1	1
82	1.0	0	1	1
83	0.25	0	0	0
84	1.0	0	1	1
85	0.5	0	0	1
86	1.0	0	1	1
87	0.7142857142857143	0	0	1
88	0.4090909090909091	0	0	0
89	0.2	0	0	1
90	0.25	0	1	1
91	0.24096385542168675	0	1	1
92	0.8571428571428571	0	0	0
93	0.5271317829457365	0	0	1
94	0.0	0	0	1
95	1.0	0	1	1
96	1.0	0	1	1
97	0.6769078295341923	0	1	1
98	0.2727272727272727	0	0	0
99	1.0	0	1	1
100	1.0	0	1	1
101	0.5	0	1	1
102	0.8947368421052632	0	1	1
103	0.3769633507853403	0	0	0
104	0.30337078651685395	0	1	1
105	1.0	0	1	1
106	0.8181818181818182	0	1	1
107	0.010940919037199124	0	1	1
108	0.9047619047619048	0	1	1
109	1.0	0	1	1
110	0.5263157894736842	0	0	1
111	0.35714285714285715	0	0	1
112	0.6	0	0	0
113	0.9333333333333333	0	1	1
114	0.0	0	1	1
115	0.23404255319148937	0	0	1
116	1.0	0	1	1
117	0.75	0	1	1
118	1.0	0	1	1
119	0.875	0	1	1
120	0.31007751937984496	0	0	1
121	1.0	0	1	1
122	0.010638297872340425	0	0	1
123	1.0	0	1	1
124	0.6	0	1	1
125	1.0	0	1	1
126	0.8	0	0	1
127	0.65	0	0	0
128	0.5263157894736842	0	0	1
129	0.0	0	0	1
130	0.625	0	0	1
131	0.014204545454545454	0	1	0
132	0.42857142857142855	0	0	1
133	0.0847457627118644	0	0	0
134	1.0	0	1	1
135	1.0	0	1	1
136	1.0	0	1	1
137	0.09701492537313433	0	1	1
138	1.0	0	1	1
139	1.0	0	1	1
140	0.0	1	1	1
141	0.04426002766251729	0	0	1
142	0.10526315789473684	0	0	0
143	0.26666666666666666	0	1	1
144	0.36363636363636365	0	0	0
145	0.8888888888888888	0	0	0
146	0.9385964912280702	0	1	1
147	0.17391304347826086	0	0	0
148	0.35365853658536583	0	0	1
149	0.2631578947368421	0	0	1
