QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
0	0.0	0	0
1	0.23809523809523808	0	0
2	0.06666666666666667	0	0
3	0.08333333333333333	0	0
4	1.0	0	1
5	1.0	0	1
6	1.0	0	1
7	0.0	0	0
8	0.5	0	0
9	0.3333333333333333	0	0
10	1.0	0	1
11	0.5	0	0
12	1.0	0	1
13	1.0	0	1
14	0.5	0	0
15	1.0	0	1
16	1.0	0	1
17	1.0	0	1
18	1.0	0	1
19	0.0	0	0
20	0.0	0	0
21	0.0	0	0
22	0.0	0	0
23	0.0	0	0
24	1.0	0	1
25	1.0	0	1
26	0.0	0	0
27	0.0	0	0
28	1.0	0	1
29	0.0	0	0
30	0.0	0	0
31	0.0	0	0
32	0.14285714285714285	0	0
33	0.3333333333333333	0	0
34	0.0	0	0
35	0.2857142857142857	0	0
36	1.0	0	1
37	1.0	0	1
38	0.3333333333333333	0	0
39	0.5	0	0
40	0.25	0	0
41	0.11764705882352941	0	0
42	0.4897959183673469	0	0
43	0.2	0	0
44	0.0	0	0
45	0.0	0	0
46	0.0	0	0
47	1.0	0	1
48	0.0	0	0
49	0.0	0	0
50	0.0	0	0
51	0.0	0	0
52	0.3333333333333333	0	0
53	0.0	0	0
54	0.0	0	0
55	0.5882352941176471	0	0
56	0.8	0	0
57	0.0	0	0
58	0.0	0	0
59	0.0	0	0
60	0.0	0	0
61	0.0	0	0
62	0.0	0	0
63	0.0	0	0
64	0.0	0	0
65	0.3333333333333333	0	0
66	1.0	0	1
67	0.0	0	0
68	0.0	0	0
69	0.16666666666666666	0	0
70	0.3333333333333333	0	0
71	0.2727272727272727	0	0
72	0.0	0	0
73	0.0	0	0
74	0.5	0	0
75	0.25	0	0
76	1.0	0	1
77	0.5	0	0
78	1.0	0	1
79	0.0	0	0
80	0.0	0	0
81	0.625	0	0
82	0.5555555555555556	0	0
83	0.7142857142857143	0	0
84	0.7142857142857143	0	0
85	0.0	0	0
86	0.0	0	0
87	1.0	0	1
88	0.9629629629629629	0	0
89	0.21212121212121213	0	0
90	0.3333333333333333	0	0
91	0.0	0	0
92	0.0	0	0
93	1.0	0	1
94	0.0	0	0
95	0.5	0	0
96	0.0	0	0
97	0.0	0	0
98	0.0	0	0
99	0.7291666666666666	0	0
100	0.6595744680851063	0	0
101	0.0	0	0
102	0.25	0	0
103	0.25	0	0
104	0.6666666666666666	0	0
105	0.0	0	0
106	1.0	0	1
107	0.0	0	0
108	0.3333333333333333	0	0
109	0.25	0	0
110	0.0	0	0
111	0.0	0	0
112	0.8333333333333334	0	0
113	1.0	0	1
114	0.0	0	0
115	0.0	0	0
116	0.0	0	0
117	0.5	0	0
118	0.9090909090909091	0	0
119	0.8181818181818182	0	0
120	0.8181818181818182	0	0
121	1.0	0	1
122	0.0	0	0
123	0.0	0	0
124	0.0	0	0
125	0.0	0	0
126	0.0	0	0
127	0.14285714285714285	0	0
128	0.0	0	0
129	0.16666666666666666	0	0
130	0.9285714285714286	0	0
131	1.0	0	1
132	1.0	0	1
133	0.0	0	0
134	0.0	0	0
135	1.0	0	1
136	0.3333333333333333	0	0
137	0.0	0	0
138	1.0	0	1
139	0.0	0	0
140	0.125	0	0
141	0.0	0	0
142	0.0	0	0
143	1.0	0	1
144	0.0	0	0
145	0.18181818181818182	0	0
146	0.0	0	0
147	0.0	0	0
148	0.0	0	0
149	0.0	0	0
150	0.0	0	0
151	0.05263157894736842	0	0
152	0.0	0	0
153	0.0	0	0
154	1.0	0	1
155	1.0	0	1
156	0.4090909090909091	0	0
157	0.0	0	0
158	0.0	0	0
159	0.0	0	0
160	0.0	0	0
161	1.0	0	1
162	0.0	0	0
163	1.0	0	1
164	1.0	0	1
165	1.0	0	1
166	0.28	0	0
167	0.375	0	0
168	0.30434782608695654	0	0
169	0.47368421052631576	0	0
170	0.0	0	0
171	0.0	0	0
172	0.0	0	0
173	0.0	0	0
174	0.3333333333333333	0	0
175	0.16666666666666666	0	0
176	0.0	0	0
177	0.25	0	0
178	1.0	0	1
179	0.25	0	0
180	0.0	0	0
181	0.0	0	0
182	0.0	0	0
183	0.5	0	0
184	0.5	0	0
185	0.0	0	0
186	0.0	0	0
187	0.07142857142857142	0	0
188	0.8888888888888888	0	0
189	0.7777777777777778	0	0
190	0.5	0	0
191	0.875	0	0
192	0.0	0	0
193	0.7777777777777778	0	0
194	0.7777777777777778	0	0
195	0.5	0	0
196	0.2916666666666667	0	0
197	0.0	0	0
198	0.0	0	0
199	0.0	0	0
200	1.0	0	1
201	1.0	0	1
202	0.5	0	0
203	0.34782608695652173	0	0
204	0.0	0	0
205	0.0	0	0
206	0.0	0	0
207	0.25	0	0
208	0.0	0	0
209	0.13333333333333333	0	0
210	0.0	0	0
211	0.5	0	0
212	0.5	0	0
213	1.0	0	1
214	0.0	0	0
215	0.4375	0	0
216	0.0	0	0
217	0.42857142857142855	0	0
218	0.2777777777777778	0	0
219	0.08695652173913043	0	0
220	0.10810810810810811	0	0
221	0.043478260869565216	0	0
222	0.1111111111111111	0	0
223	0.0	0	0
224	0.0	0	0
225	0.3333333333333333	0	0
226	0.0	0	0
227	0.0	0	0
228	0.0	0	0
229	0.625	0	0
230	0.2222222222222222	0	0
231	0.6	0	0
232	0.5	0	0
233	0.5	0	0
234	1.0	0	1
235	0.25	0	0
236	0.25	0	0
237	0.8333333333333334	0	0
238	0.0	0	0
239	0.0	0	0
240	0.0	0	0
241	0.0	0	0
242	0.0	0	0
243	1.0	0	1
244	0.5	0	0
245	0.0	0	0
246	1.0	0	1
