QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
0	0.0	0	0
1	0.25	0	0
2	0.42857142857142855	0	0
3	0.2857142857142857	0	0
4	1.0	0	1
5	1.0	0	1
6	1.0	0	1
7	1.0	0	1
8	1.0	0	1
9	0.2	0	0
10	1.0	0	1
11	0.2	0	0
12	1.0	0	1
13	1.0	0	1
14	0.2	0	0
15	1.0	0	1
16	1.0	0	1
17	1.0	0	1
18	1.0	0	1
19	1.0	0	1
20	1.0	0	1
21	0.25	0	0
22	0.2	0	0
23	0.5	0	0
24	1.0	0	1
25	1.0	0	1
26	1.0	0	1
27	1.0	0	1
28	1.0	0	1
29	1.0	0	1
30	0.0	0	0
31	0.0	0	0
32	1.0	0	1
33	1.0	0	1
34	0.2	0	0
35	0.4	0	0
36	1.0	0	1
37	1.0	0	1
38	1.0	0	1
39	1.0	0	1
40	0.0	0	0
41	0.3333333333333333	0	0
42	0.7959183673469388	0	0
43	1.0	0	1
44	0.0	0	0
45	0.7142857142857143	0	0
46	1.0	0	1
47	0.16666666666666666	0	0
48	0.2	0	0
49	0.75	0	0
50	0.2	0	0
51	0.34782608695652173	0	0
52	0.4375	0	0
53	0.6666666666666666	0	0
54	0.0	0	0
55	0.0	0	0
56	0.0	0	0
57	0.6	0	0
58	0.4	0	0
59	0.0	0	0
60	0.0	0	0
61	0.25	0	0
62	1.0	0	1
63	1.0	0	1
64	1.0	0	1
65	0.25	0	0
66	0.5	0	0
67	0.0	0	0
68	0.0	0	0
69	0.25	0	0
70	0.75	0	0
71	1.0	0	1
72	0.3333333333333333	0	0
73	1.0	0	1
74	0.0	0	0
75	0.0	0	0
76	1.0	0	1
77	1.0	0	1
78	1.0	0	1
79	0.0	0	0
80	0.42857142857142855	0	0
81	1.0	0	1
82	1.0	0	1
83	1.0	0	1
84	1.0	0	1
85	1.0	0	1
86	0.0	0	0
87	0.0	0	0
88	1.0	0	1
89	0.19047619047619047	0	0
90	0.43478260869565216	0	0
91	0.0	0	0
92	1.0	0	1
93	1.0	0	1
94	1.0	0	1
95	1.0	0	1
96	0.0	0	0
97	0.0	0	0
98	0.8181818181818182	0	0
99	0.9642857142857143	0	0
100	0.9629629629629629	0	0
101	0.5	0	0
102	0.5	0	0
103	1.0	0	1
104	1.0	0	1
105	0.25	0	0
106	1.0	0	1
107	1.0	0	1
108	0.0	0	0
109	0.0	0	0
110	0.75	0	0
111	0.5	0	0
112	1.0	0	1
113	1.0	0	1
114	0.0	0	0
115	0.0	0	0
116	0.25	0	0
117	0.8181818181818182	0	0
118	0.09090909090909091	0	0
119	1.0	0	1
120	1.0	0	1
121	1.0	0	1
122	0.0	0	0
123	0.6666666666666666	0	0
124	0.0	0	0
125	0.0	0	0
126	0.25	0	0
127	0.0	0	0
128	0.0	0	0
129	0.5	0	0
130	1.0	0	1
131	1.0	0	1
132	1.0	0	1
133	0.375	0	0
134	0.5	0	0
135	1.0	0	1
136	1.0	0	1
137	1.0	0	1
138	0.0	0	0
139	0.0	0	0
140	0.0	0	0
141	1.0	0	1
142	1.0	0	1
143	1.0	0	1
144	0.36363636363636365	0	0
145	0.4	0	0
146	1.0	0	1
147	1.0	0	1
148	0.6	0	0
149	0.625	0	0
150	0.4	0	0
151	0.25	0	0
152	1.0	0	1
153	0.0	0	0
154	0.0	0	0
155	1.0	0	1
156	0.0	0	0
157	0.620253164556962	0	0
158	1.0	0	1
159	0.3333333333333333	0	0
160	0.0	0	0
161	0.42857142857142855	0	0
162	0.6	0	0
163	0.6	0	0
164	1.0	0	1
165	1.0	0	1
166	0.5833333333333334	0	0
167	1.0	0	1
168	0.5384615384615384	0	0
169	0.5	0	0
170	0.5625	0	0
171	0.2857142857142857	0	0
172	0.4	0	0
173	0.0	0	0
174	1.0	0	1
175	0.75	0	0
176	1.0	0	1
177	1.0	0	1
178	1.0	0	1
179	1.0	0	1
180	1.0	0	1
181	0.5	0	0
182	0.0	0	0
183	1.0	0	1
184	0.5	0	0
185	0.0	0	0
186	0.0	0	0
187	0.0	0	0
188	1.0	0	1
189	1.0	0	1
190	1.0	0	1
191	1.0	0	1
192	1.0	0	1
193	1.0	0	1
194	1.0	0	1
195	1.0	0	1
196	1.0	0	1
197	1.0	0	1
198	0.5	0	0
199	1.0	0	1
200	1.0	0	1
201	1.0	0	1
202	0.5	0	0
203	0.8181818181818182	0	0
204	0.0	0	0
205	1.0	0	1
206	0.5	0	0
207	0.3333333333333333	0	0
208	0.0	0	0
209	0.0625	0	0
210	0.46153846153846156	0	0
211	1.0	0	1
212	1.0	0	1
213	1.0	0	1
214	0.75	0	0
215	0.47058823529411764	0	0
216	0.8	0	0
217	1.0	0	1
218	0.5714285714285714	0	0
219	0.29411764705882354	0	0
220	0.3333333333333333	0	0
221	0.1875	0	0
222	0.08333333333333333	0	0
223	0.2857142857142857	0	0
224	0.12	0	0
225	0.3333333333333333	0	0
226	1.0	0	1
