QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
0	0.3333333333333333	0	0
1	1.0	0	1
2	1.0	0	1
3	1.0	0	1
4	1.0	0	1
5	1.0	0	1
6	1.0	0	1
7	1.0	0	1
8	1.0	0	1
9	0.75	0	0
10	1.0	0	1
11	1.0	0	1
12	1.0	0	1
13	1.0	0	1
14	1.0	0	1
15	1.0	0	1
16	1.0	0	1
17	1.0	0	1
18	1.0	0	1
19	0.0	1	1
20	0.0	1	1
21	0.14285714285714285	0	0
22	0.3333333333333333	0	0
23	0.0	0	0
24	0.0	1	1
25	0.0	1	1
26	1.0	0	1
27	1.0	0	1
28	1.0	0	1
29	1.0	0	1
30	0.0	1	1
31	0.0	1	1
32	1.0	0	1
33	0.0	1	1
34	0.0	1	1
35	0.0	1	1
36	1.0	0	1
37	1.0	0	1
38	1.0	0	1
39	1.0	0	1
40	0.0	0	0
41	1.0	0	1
42	0.9583333333333334	0	0
43	1.0	0	1
44	0.0	1	1
45	0.14285714285714285	0	0
46	0.15384615384615385	0	0
47	0.0	1	1
48	0.0	1	1
49	0.0	0	0
50	0.0	0	0
51	1.0	0	1
52	1.0	0	1
53	1.0	0	1
54	1.0	0	1
55	1.0	0	1
56	1.0	0	1
57	0.0	1	1
58	0.0	1	1
59	1.0	0	1
60	1.0	0	1
61	1.0	0	1
62	1.0	0	1
63	1.0	0	1
64	0.0	1	1
65	1.0	0	1
66	1.0	0	1
67	1.0	0	1
68	1.0	0	1
69	1.0	0	1
70	1.0	0	1
71	1.0	0	1
72	1.0	0	1
73	1.0	0	1
74	1.0	0	1
75	1.0	0	1
76	1.0	0	1
77	1.0	0	1
78	0.0	1	1
79	0.2857142857142857	0	0
80	0.2857142857142857	0	0
81	1.0	0	1
82	0.8571428571428571	0	0
83	1.0	0	1
84	1.0	0	1
85	0.0	0	0
86	0.0	0	0
87	0.0	1	1
88	0.9285714285714286	0	0
89	1.0	0	1
90	1.0	0	1
91	0.0	0	0
92	0.3333333333333333	0	0
93	0.3333333333333333	0	0
94	1.0	0	1
95	1.0	0	1
96	1.0	0	1
97	1.0	0	1
98	1.0	0	1
99	0.9166666666666666	0	0
100	0.9166666666666666	0	0
101	1.0	0	1
102	1.0	0	1
103	1.0	0	1
104	1.0	0	1
105	0.0	1	1
106	1.0	0	1
107	1.0	0	1
108	0.0	0	0
109	0.0	0	0
110	0.1111111111111111	0	0
111	0.1111111111111111	0	0
112	1.0	0	1
113	1.0	0	1
114	0.3333333333333333	0	0
115	0.3333333333333333	0	0
116	0.0	0	0
117	0.9444444444444444	0	0
118	1.0	0	1
119	1.0	0	1
120	1.0	0	1
121	1.0	0	1
122	0.0	0	0
123	0.0	0	0
124	0.0	0	0
125	0.0	0	0
126	0.0	0	0
127	0.0	0	0
128	0.0	0	0
129	0.0	0	0
130	1.0	0	1
131	1.0	0	1
132	1.0	0	1
133	0.0	1	1
134	0.0	0	0
135	1.0	0	1
136	1.0	0	1
137	1.0	0	1
138	1.0	0	1
139	0.0	1	1
140	0.0	0	0
141	0.0	1	1
142	0.0	1	1
143	0.0	1	1
144	1.0	0	1
145	1.0	0	1
146	1.0	0	1
147	1.0	0	1
148	1.0	0	1
149	1.0	0	1
150	0.0	0	0
151	0.0	0	0
152	0.0	0	0
153	0.0	1	1
154	0.0	1	1
155	0.0	1	1
156	1.0	0	1
157	1.0	0	1
158	0.0	0	0
159	0.0	0	0
160	0.0	1	1
161	0.0	1	1
162	0.0	1	1
163	0.0	1	1
164	1.0	0	1
165	1.0	0	1
166	1.0	0	1
167	1.0	0	1
168	1.0	0	1
169	1.0	0	1
170	1.0	0	1
171	1.0	0	1
172	1.0	0	1
173	0.0	1	1
174	1.0	0	1
175	1.0	0	1
176	1.0	0	1
177	1.0	0	1
178	1.0	0	1
179	1.0	0	1
180	0.0	0	0
181	0.0	0	0
182	0.1111111111111111	0	0
183	1.0	0	1
184	1.0	0	1
185	0.0	1	1
186	0.0	1	1
187	0.0	1	1
188	1.0	0	1
189	1.0	0	1
190	1.0	0	1
191	1.0	0	1
192	1.0	0	1
193	1.0	0	1
194	1.0	0	1
195	1.0	0	1
196	1.0	0	1
197	0.0	0	0
198	0.0	1	1
199	0.0	1	1
200	1.0	0	1
201	1.0	0	1
202	1.0	0	1
203	1.0	0	1
204	1.0	0	1
205	0.0	1	1
206	1.0	0	1
207	1.0	0	1
208	1.0	0	1
209	1.0	0	1
210	1.0	0	1
211	1.0	0	1
212	1.0	0	1
213	1.0	0	1
214	0.0	1	1
215	0.6666666666666666	0	0
216	0.6666666666666666	0	0
217	0.6666666666666666	0	0
218	0.18181818181818182	0	0
219	1.0	0	1
220	0.0	0	0
221	0.0	0	0
222	0.0	1	1
223	0.0	1	1
224	0.0	1	1
225	1.0	0	1
226	0.5	0	0
227	0.0	0	0
228	0.0	0	0
229	0.0	0	0
230	0.0	0	0
231	1.0	0	1
232	1.0	0	1
233	1.0	0	1
234	1.0	0	1
235	1.0	0	1
236	1.0	0	1
237	0.3333333333333333	0	0
238	0.1	0	0
239	0.6	0	0
240	1.0	0	1
241	1.0	0	1
242	1.0	0	1
243	1.0	0	1
244	0.0	0	0
245	0.0	0	0
246	0.0	1	1
247	0.0	1	1
248	1.0	0	1
249	1.0	0	1
250	1.0	0	1
251	1.0	0	1
252	1.0	0	1
253	1.0	0	1
254	1.0	0	1
255	1.0	0	1
256	1.0	0	1
257	1.0	0	1
258	1.0	0	1
259	1.0	0	1
260	1.0	0	1
261	1.0	0	1
262	1.0	0	1
263	1.0	0	1
264	1.0	0	1
265	1.0	0	1
266	1.0	0	1
267	0.0	0	0
268	0.0	0	0
269	0.0	0	0
270	0.0	0	0
271	0.0	0	0
272	0.0	0	0
273	1.0	0	1
274	1.0	0	1
275	1.0	0	1
276	1.0	0	1
277	1.0	0	1
278	1.0	0	1
279	1.0	0	1
280	0.0	0	0
281	0.0	1	1
282	0.3333333333333333	0	0
283	0.3333333333333333	0	0
284	0.0	0	0
285	1.0	0	1
286	1.0	0	1
287	1.0	0	1
288	0.0	1	1
289	0.0	1	1
290	1.0	0	1
291	1.0	0	1
292	1.0	0	1
293	1.0	0	1
294	1.0	0	1
295	0.0	1	1
296	1.0	0	1
297	1.0	0	1
298	1.0	0	1
299	1.0	0	1
300	1.0	0	1
301	0.0	0	0
302	0.0	1	1
303	1.0	0	1
304	1.0	0	1
305	1.0	0	1
306	1.0	0	1
307	1.0	0	1
308	1.0	0	1
309	1.0	0	1
310	1.0	0	1
311	1.0	0	1
312	0.0	1	1
313	0.0	1	1
314	0.0	1	1
315	0.0	0	0
316	0.0	0	0
317	0.0	0	0
318	0.0	1	1
319	0.0	1	1
320	0.0	0	0
321	0.0	0	0
322	0.0	1	1
323	0.0	1	1
324	1.0	0	1
325	1.0	0	1
326	0.0	1	1
327	1.0	0	1
328	1.0	0	1
329	1.0	0	1
330	0.6666666666666666	0	0
331	0.0	0	0
332	1.0	0	1
333	1.0	0	1
334	0.0	0	0
335	0.0	1	1
336	0.0	1	1
337	0.0	1	1
338	0.0	0	0
339	0.0	0	0
340	0.0	0	0
341	0.0	1	1
342	1.0	0	1
343	1.0	0	1
344	0.25	0	0
345	1.0	0	1
346	0.0	0	0
347	1.0	0	1
348	1.0	0	1
349	1.0	0	1
350	1.0	0	1
351	0.375	0	0
352	1.0	0	1
353	1.0	0	1
354	0.0	0	0
355	0.0	0	0
356	0.25	0	0
357	1.0	0	1
358	1.0	0	1
359	1.0	0	1
360	1.0	0	1
361	1.0	0	1
362	1.0	0	1
363	1.0	0	1
364	0.0	0	0
365	0.0	0	0
366	0.0	1	1
367	0.0	1	1
368	0.0	1	1
369	0.0	1	1
370	1.0	0	1
371	0.6	0	0
372	0.3333333333333333	0	0
373	1.0	0	1
374	1.0	0	1
375	1.0	0	1
376	1.0	0	1
377	1.0	0	1
378	1.0	0	1
379	1.0	0	1
380	0.0	1	1
381	0.0	1	1
382	0.0	1	1
383	0.0	0	0
384	0.0	0	0
385	1.0	0	1
386	1.0	0	1
387	1.0	0	1
388	1.0	0	1
389	0.0	1	1
390	0.0	1	1
391	1.0	0	1
392	1.0	0	1
393	0.0	0	0
394	0.0	1	1
395	0.0	1	1
396	0.3333333333333333	0	0
397	1.0	0	1
398	1.0	0	1
399	1.0	0	1
400	1.0	0	1
401	1.0	0	1
402	1.0	0	1
403	1.0	0	1
404	0.1	0	0
405	1.0	0	1
406	1.0	0	1
407	1.0	0	1
408	1.0	0	1
409	1.0	0	1
410	1.0	0	1
411	1.0	0	1
412	1.0	0	1
413	1.0	0	1
414	0.0	1	1
415	0.0	1	1
416	1.0	0	1
417	1.0	0	1
418	1.0	0	1
419	0.0	0	0
420	0.0	0	0
421	0.0	0	0
422	1.0	0	1
423	1.0	0	1
424	1.0	0	1
425	1.0	0	1
426	1.0	0	1
427	1.0	0	1
428	1.0	0	1
429	0.2	0	0
430	1.0	0	1
431	1.0	0	1
432	1.0	0	1
433	1.0	0	1
434	1.0	0	1
435	0.0	1	1
436	0.5	0	0
437	1.0	0	1
438	1.0	0	1
439	0.16666666666666666	0	0
440	0.0	1	1
441	0.0	0	0
442	0.0	1	1
443	1.0	0	1
444	1.0	0	1
445	1.0	0	1
446	1.0	0	1
447	0.0	0	0
448	0.0	0	0
449	0.0	0	0
450	0.0	1	1
451	0.0	1	1
452	0.0	0	0
453	0.0	1	1
454	0.0	1	1
455	0.0	1	1
456	0.0	0	0
457	0.0	0	0
458	1.0	0	1
459	0.0	1	1
460	0.0	1	1
461	0.0	0	0
462	0.0	0	0
463	0.0	0	0
464	1.0	0	1
465	1.0	0	1
466	0.0	0	0
467	0.0	0	0
468	1.0	0	1
469	1.0	0	1
470	0.6666666666666666	0	0
471	1.0	0	1
472	1.0	0	1
473	0.0	1	1
474	0.0	1	1
475	1.0	0	1
476	1.0	0	1
477	1.0	0	1
478	1.0	0	1
479	0.0	1	1
480	0.0	1	1
481	1.0	0	1
482	1.0	0	1
483	1.0	0	1
484	1.0	0	1
485	1.0	0	1
486	1.0	0	1
487	1.0	0	1
488	1.0	0	1
489	1.0	0	1
490	1.0	0	1
491	1.0	0	1
492	1.0	0	1
493	0.0	0	0
494	0.0	0	0
495	0.5	0	0
496	1.0	0	1
497	1.0	0	1
498	1.0	0	1
499	1.0	0	1
500	1.0	0	1
501	1.0	0	1
502	1.0	0	1
503	1.0	0	1
504	1.0	0	1
505	1.0	0	1
506	1.0	0	1
507	1.0	0	1
508	1.0	0	1
509	0.0	1	1
510	0.0	0	0
511	0.0	0	0
512	0.6363636363636364	0	0
513	1.0	0	1
514	0.16666666666666666	0	0
515	1.0	0	1
516	1.0	0	1
517	0.0	1	1
518	1.0	0	1
519	0.0	0	0
520	0.0	0	0
521	0.0	0	0
522	1.0	0	1
523	1.0	0	1
524	1.0	0	1
525	0.5714285714285714	0	0
526	0.0	0	0
527	0.2	0	0
528	1.0	0	1
529	1.0	0	1
530	1.0	0	1
531	1.0	0	1
532	1.0	0	1
533	1.0	0	1
534	1.0	0	1
535	1.0	0	1
536	1.0	0	1
537	1.0	0	1
538	1.0	0	1
539	0.0	1	1
540	0.0	0	0
541	0.0	1	1
542	0.0	1	1
543	0.0	1	1
544	0.0	1	1
545	1.0	0	1
546	0.0	0	0
547	0.0	0	0
548	0.0	0	0
549	0.0	0	0
550	1.0	0	1
551	1.0	0	1
552	1.0	0	1
553	1.0	0	1
554	1.0	0	1
555	0.2	0	0
556	0.2	0	0
557	1.0	0	1
558	0.0	1	1
559	0.0	1	1
560	0.5	0	0
561	0.0	1	1
562	0.0	1	1
563	0.0	1	1
564	0.0	1	1
565	0.0	1	1
566	0.3333333333333333	0	0
567	0.0	1	1
568	0.0	1	1
569	0.0	1	1
570	0.0	1	1
571	0.0	1	1
572	0.0	1	1
573	0.0	1	1
574	0.0	1	1
575	1.0	0	1
576	1.0	0	1
577	1.0	0	1
578	0.0	0	0
579	0.0	0	0
580	0.0	0	0
581	1.0	0	1
582	0.0	1	1
583	0.0	1	1
584	0.0	1	1
585	0.0	1	1
586	0.0	1	1
587	0.0	1	1
588	0.0	1	1
589	0.0	1	1
590	0.0	1	1
591	0.25	0	0
592	1.0	0	1
593	1.0	0	1
594	1.0	0	1
595	1.0	0	1
596	1.0	0	1
597	1.0	0	1
598	0.0	1	1
599	0.0	1	1
600	0.0	0	0
601	0.0	0	0
602	0.0	0	0
603	1.0	0	1
604	1.0	0	1
605	1.0	0	1
606	1.0	0	1
607	1.0	0	1
608	0.3333333333333333	0	0
609	1.0	0	1
610	0.8	0	0
611	0.2	0	0
612	1.0	0	1
613	1.0	0	1
614	1.0	0	1
615	0.0	0	0
616	1.0	0	1
617	1.0	0	1
618	1.0	0	1
619	1.0	0	1
620	1.0	0	1
621	1.0	0	1
622	1.0	0	1
623	1.0	0	1
624	0.0	1	1
625	0.0	0	0
626	0.0	1	1
627	1.0	0	1
628	0.0	1	1
629	0.0	0	0
